Format Version,1.22,Take Name,Alpha_tran_Tk1,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2019-12-05 08.13.56.564 PM,Total Frames in Take,641,Total Exported Frames,161,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,0.578592,24.209942,6.229045,-12.621779,162.805939,-19.163210,-0.054416,0.907589,0.461087,1.664065,156.725586,175.904724,175.051376,30.552761,-176.749710,14.951542,20.714836,-19.302984,-9.473669,165.583679,-22.562603,13.978028,19.011948,-22.374487,-15.585465,164.680664,-19.122223,-77.394829,100.503746,181.128357,15.834983,19.374386,-16.027508,-19.186430,162.894226,-16.207159,82.810364,212.105148,175.564026,15.065238,23.779980,-19.505640,-6.207622,158.072342,-18.799704,84.592911,102.346733,178.776688,-76.140518,210.320419,178.776581,8.087202,168.671875,-6.329852,2.732902,174.474258,-11.855960,-19.186430,162.894226,-16.207159,,,,,,,,,
7,0.116667,0.591632,24.200596,6.225678,-12.618795,162.807678,-19.167137,-0.056478,0.907488,0.461679,1.663770,156.724670,175.904724,175.056671,30.562407,-176.748947,14.952596,20.714680,-19.301302,-9.469292,165.586227,-22.566063,13.979271,19.011816,-22.373194,-15.582384,164.682556,-19.126253,-77.394524,100.505493,181.126358,15.835196,19.373680,-16.025856,-19.183992,162.895676,-16.212189,82.810989,212.106537,175.564713,15.066762,23.780191,-19.503540,-6.204823,158.073563,-18.803507,84.592644,102.346024,178.778885,-76.140770,210.316162,178.773636,8.090342,168.672638,-6.331527,2.735113,174.474960,-11.855364,-19.183992,162.895676,-16.212189,,,,,,,,,
8,0.133333,0.594174,24.183725,6.220538,-12.612745,162.810532,-19.171391,-0.053580,0.908464,0.462013,1.664456,156.723633,175.908585,175.050766,30.577665,-176.738342,14.952725,20.714334,-19.300327,-9.461984,165.589066,-22.569653,13.979247,19.011023,-22.372711,-15.576187,164.685654,-19.131363,-77.394608,100.504128,181.127975,15.834779,19.373659,-16.024561,-19.178162,162.899094,-16.218620,82.812225,212.105804,175.568893,15.067631,23.780006,-19.502438,-6.199706,158.075745,-18.805641,84.592667,102.346970,178.776794,-76.140137,210.312836,178.783768,8.095044,168.671616,-6.333590,2.740625,174.475677,-11.854362,-19.178162,162.899094,-16.218620,,,,,,,,,
9,0.150000,0.601368,24.165453,6.211665,-12.605621,162.812408,-19.174534,-0.056697,0.908559,0.461667,1.664012,156.723419,175.904755,175.056671,30.574051,-176.749557,14.952392,20.714010,-19.299858,-9.452419,165.591019,-22.572336,13.979384,19.010876,-22.372086,-15.568805,164.687973,-19.135328,-77.395432,100.504349,181.128555,15.834683,19.373230,-16.024120,-19.172632,162.901337,-16.223228,82.812157,212.104797,175.563400,15.066643,23.779646,-19.502050,-6.193626,158.076782,-18.807041,84.591850,102.347374,178.773361,-76.139893,210.314011,178.775330,8.101254,168.670822,-6.334275,2.748421,174.476120,-11.852736,-19.172632,162.901337,-16.223228,,,,,,,,,
10,0.166667,0.604017,24.148617,6.208966,-12.597788,162.813080,-19.176355,-0.056072,0.908787,0.460908,1.663894,156.725128,175.904510,175.052933,30.579588,-176.745483,14.952120,20.714176,-19.299696,-9.442986,165.591812,-22.573767,13.979131,19.010799,-22.371960,-15.560895,164.688766,-19.137970,-77.395798,100.505112,181.130096,15.834336,19.373844,-16.024023,-19.166260,162.901825,-16.226589,82.811996,212.105133,175.562332,15.066377,23.779583,-19.501841,-6.185957,158.076996,-18.806976,84.592232,102.345848,178.776428,-76.140442,210.318069,178.777008,8.107867,168.672318,-6.334662,2.753520,174.475830,-11.850744,-19.166260,162.901825,-16.226589,,,,,,,,,
11,0.183333,0.599012,24.134562,6.207347,-12.590501,162.811401,-19.176399,-0.058199,0.906814,0.460973,1.663631,156.725281,175.900192,175.056290,30.574543,-176.749008,14.951147,20.713789,-19.299543,-9.434727,165.589676,-22.573215,13.977903,19.010410,-22.371759,-15.553565,164.687180,-19.138926,-77.395042,100.504471,181.127518,15.833767,19.373470,-16.024027,-19.159580,162.900818,-16.228420,82.812325,212.104752,175.563477,15.065344,23.779232,-19.501575,-6.178833,158.075195,-18.805063,84.592171,102.346039,178.775116,-76.141716,210.319778,178.765198,8.114550,168.673141,-6.334776,2.759537,174.475220,-11.849374,-19.159580,162.900818,-16.228420,,,,,,,,,
12,0.200000,0.592588,24.131645,6.201182,-12.584631,162.808121,-19.174896,-0.056965,0.906959,0.461332,1.663993,156.725204,175.904480,175.061188,30.571814,-176.752563,14.949688,20.712564,-19.299395,-9.428152,165.585266,-22.571600,13.976401,19.009359,-22.371670,-15.547512,164.684204,-19.137863,-77.394287,100.504211,181.129318,15.832825,19.372303,-16.023922,-19.154083,162.898483,-16.226721,82.810936,212.106506,175.564163,15.063519,23.777870,-19.501301,-6.173993,158.071869,-18.802803,84.592781,102.344559,178.781418,-76.140678,210.318588,178.771622,8.119466,168.672104,-6.333118,2.764744,174.474213,-11.848158,-19.154083,162.898483,-16.226721,,,,,,,,,
13,0.216667,0.586338,24.135159,6.197107,-12.580972,162.805878,-19.171677,-0.055321,0.907432,0.460733,1.664521,156.725830,175.905151,175.063782,30.571384,-176.745438,14.949862,20.712154,-19.298721,-9.424549,165.582184,-22.568697,13.975827,19.009010,-22.371355,-15.543731,164.682144,-19.134720,-77.394485,100.505531,181.127045,15.832835,19.371405,-16.023315,-19.150141,162.897156,-16.223204,82.810883,212.105896,175.561295,15.064129,23.777561,-19.500275,-6.170759,158.069427,-18.799574,84.592552,102.345490,178.780334,-76.139175,210.320145,178.777664,8.124561,168.668365,-6.331807,2.771410,174.470490,-11.848378,-19.150141,162.897156,-16.223204,,,,,,,,,
14,0.233333,0.584958,24.144793,6.187819,-12.578525,162.805527,-19.167290,-0.055490,0.906564,0.461056,1.663213,156.725922,175.904465,175.063599,30.573313,-176.742752,14.949979,20.712318,-19.298395,-9.422215,165.580856,-22.565094,13.976290,19.009430,-22.370985,-15.541002,164.682236,-19.129997,-77.396141,100.504776,181.128860,15.832871,19.371643,-16.023159,-19.146818,162.898056,-16.218067,82.809738,212.107224,175.566391,15.064253,23.777571,-19.499805,-6.168966,158.068314,-18.795925,84.591278,102.345551,178.778870,-76.139847,210.319611,178.769623,8.128149,168.666382,-6.329995,2.776135,174.468475,-11.847771,-19.146818,162.898056,-16.218067,,,,,,,,,
15,0.250000,0.585503,24.315145,6.306973,-12.560026,162.792175,-19.148520,-0.052869,0.908560,0.460959,1.664004,156.725739,175.907211,175.063934,30.578436,-176.746292,14.950464,20.713209,-19.298214,-9.418695,165.580444,-22.560751,13.976569,19.009823,-22.371023,-15.525988,164.663147,-19.100855,-77.395859,100.504425,181.128662,15.833121,19.372499,-16.022659,-19.150955,162.845001,-16.128422,82.810303,212.106415,175.562851,15.064963,23.778837,-19.499743,-6.165855,158.067642,-18.792217,84.591911,102.346352,178.777695,-76.139519,210.319443,178.784576,8.134403,168.665527,-6.326401,2.781407,174.468857,-11.846405,,,,,,,,,,,,
