Format Version,1.22,Take Name,BJS2 walk,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 03.34.07.960 PM,Total Frames in Take,78703,Total Exported Frames,19677,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4497,74.950000,2.599058,3.462261,3.182034,-5.279367,156.021759,-5.188427,-0.202577,0.998740,0.395104,1.756386,155.752975,174.834045,-145.288589,17.503807,-160.333130,10.495351,19.219225,-33.194721
4498,74.966667,2.410612,3.576317,3.072287,-5.380650,156.080093,-5.154216,-0.206765,1.000621,0.395703,1.756936,155.751831,174.836273,-143.152618,17.476509,-159.423431,10.600411,20.382561,-32.115368
4499,74.983333,2.244871,3.672858,3.034955,-5.461220,156.178101,-5.138321,-0.203497,1.000180,0.397075,1.758818,155.749222,174.838547,-140.499283,17.349274,-158.494629,10.725687,21.568869,-30.495565
4500,75.000000,2.231243,3.744269,3.056997,-5.521719,156.330017,-5.130905,-0.199998,0.998488,0.398411,1.761695,155.747604,174.841293,-138.980530,18.076120,-158.056778,10.812136,22.607626,-28.460152
4501,75.016667,2.337660,3.793810,3.106441,-5.556040,156.521088,-5.135518,-0.201865,0.998110,0.398719,1.762132,155.746460,174.839630,38.218189,-18.833752,-24.969675,10.774286,23.406012,-26.159603
4502,75.033333,2.434208,3.830291,3.172688,-5.572087,156.725388,-5.141258,-0.200495,0.998205,0.398908,1.762158,155.746414,174.838348,35.670822,-20.719269,-24.625702,10.904179,23.826153,-23.448820
4503,75.050000,2.449722,3.834266,3.260971,-5.566916,156.944458,-5.155356,-0.201941,0.995904,0.399481,1.762917,155.745071,174.838150,33.104744,-22.222446,-23.695446,11.112814,23.697329,-20.476133
4504,75.066667,2.509464,3.861982,3.332035,-5.539552,157.187576,-5.181854,-0.200812,0.994389,0.399666,1.762685,155.745224,174.834930,29.817959,-23.521803,-23.868406,11.206692,23.088596,-17.338736
4505,75.083333,2.699956,3.824428,3.401453,-5.493617,157.428024,-5.218296,-0.202522,0.993947,0.399803,1.763891,155.744202,174.835663,25.594650,-25.165239,-23.893900,11.333179,22.143171,-13.904257
4506,75.100000,2.903195,3.759497,3.413375,-5.433975,157.648224,-5.264703,-0.201424,0.994090,0.400327,1.763717,155.744278,174.835236,21.216270,-26.406433,-23.725775,11.500845,20.916853,-10.225894
4507,75.116667,3.096342,3.689945,3.389638,-5.367985,157.826508,-5.309470,-0.197964,0.993036,0.399701,1.764270,155.746140,174.834900,16.435806,-27.375988,-23.381845,11.694804,19.467636,-6.372578
4508,75.133333,3.271708,3.613640,3.339789,-5.301453,157.954758,-5.350220,-0.198440,0.994415,0.399595,1.764216,155.746506,174.836548,11.401311,-28.198851,-22.794016,11.937592,17.869802,-2.329053
4509,75.150000,3.408635,3.509558,3.230933,-5.225755,158.016144,-5.376000,-0.203223,0.993963,0.400156,1.763386,155.745865,174.832642,6.037580,-28.587549,-22.137220,12.235539,16.187155,1.874497
4510,75.166667,3.412364,3.448103,3.140571,-5.146326,158.006866,-5.376682,-0.199205,0.997037,0.399909,1.764225,155.746078,174.838776,0.354518,-28.920660,-21.309631,12.580080,14.482162,6.247564
4511,75.183333,3.320224,3.336276,3.023883,-5.059291,157.945114,-5.356434,-0.199864,0.997238,0.398986,1.763562,155.747345,174.842117,-5.755177,-28.858147,-20.520697,12.941022,12.819116,10.733342
4512,75.200000,3.246514,3.244859,2.911514,-4.969704,157.855377,-5.325831,-0.207484,0.995684,0.399420,1.762033,155.746628,174.834656,-11.997274,-28.509733,-19.724356,13.302702,11.352674,15.275328
4513,75.216667,3.227116,3.146909,2.819668,-4.864282,157.753296,-5.292834,-0.201965,0.997848,0.399064,1.762646,155.747086,174.841858,-18.140072,-27.965740,-19.074154,13.663542,10.247687,19.746628
4514,75.233333,3.284488,3.049067,2.774579,-4.745231,157.636658,-5.257802,-0.204675,0.998919,0.398897,1.762697,155.745987,174.842484,-23.984909,-27.622458,-18.363894,13.965758,9.581956,23.951393
4515,75.250000,3.317703,2.982196,2.740624,-4.620228,157.502029,-5.223118,-0.204693,1.000545,0.398868,1.761467,155.747620,174.842041,-29.070869,-27.535702,-17.589943,14.214504,9.368403,27.590492
4516,75.266667,3.267852,2.955846,2.700284,-4.491821,157.349426,-5.180164,-0.204470,1.001239,0.399051,1.762423,155.746567,174.844940,-33.101135,-27.438351,-16.356430,13.608107,8.777865,31.111488
4517,75.283333,3.276049,2.935162,2.649746,-4.364096,157.199799,-5.130793,-0.206175,1.000181,0.398989,1.762749,155.746735,174.842377,,,,,,
4518,75.300000,3.301092,2.917729,2.630767,-4.232985,157.059555,-5.090871,-0.206493,0.999284,0.398664,1.763233,155.746811,174.842651,,,,,,
4519,75.316667,3.262363,2.946091,2.639732,-4.096609,156.919250,-5.048472,-0.206192,0.999446,0.398973,1.762694,155.746429,174.843246,,,,,,
4520,75.333333,3.255165,2.990520,2.688116,-3.947565,156.797852,-5.018920,-0.205318,0.999117,0.398920,1.763258,155.746826,174.842728,,,,,,
4521,75.350000,3.341628,3.016406,2.740930,-3.788490,156.679535,-5.005402,-0.207677,0.999508,0.398770,1.762743,155.746414,174.840881,,,,,,
4522,75.366667,3.375238,3.010093,2.858643,-3.621281,156.536743,-5.005671,-0.210492,1.000392,0.398872,1.761713,155.746521,174.840363,,,,,,
4523,75.383333,2.844226,3.094194,3.013553,-3.455669,156.437119,-5.002007,-0.208574,1.001569,0.397547,1.761640,155.748581,174.841904,,,,,,
4524,75.400000,3.071460,3.079405,3.088204,-3.286287,156.490952,-5.033659,-0.208941,1.002554,0.396771,1.760131,155.749466,174.841934,,,,,,
4525,75.416667,3.461808,2.970629,3.304471,-3.090626,156.571228,-5.078853,-0.210735,1.001401,0.396874,1.758872,155.750656,174.838669,,,,,,
4526,75.433333,3.514001,2.839187,3.483808,-2.899156,156.598373,-5.116123,-0.212674,1.002709,0.396672,1.758754,155.750488,174.838181,,,,,,
4527,75.450000,3.247162,2.796982,3.578854,-2.743417,156.592224,-5.148586,-0.212046,1.003306,0.395943,1.757972,155.751068,174.840027,-24.879681,-35.833630,-24.223101,13.411129,7.340235,21.774990
4528,75.466667,2.899340,2.760462,3.479724,-2.637558,156.611633,-5.173084,-0.209312,1.005250,0.395795,1.758320,155.751984,174.843567,-23.654757,-35.883976,-24.964457,13.330257,7.199678,19.667553
4529,75.483333,2.640590,2.765603,3.377764,-2.553086,156.681335,-5.203970,-0.214766,1.003651,0.395784,1.757415,155.751511,174.838501,-22.521818,-35.967476,-25.198112,13.256182,7.139103,17.510191
4530,75.500000,2.552428,2.688989,3.323187,-2.478022,156.792725,-5.233902,-0.210538,1.002973,0.395780,1.757656,155.751236,174.839371,-21.570335,-36.298321,-25.438482,13.207314,7.074742,15.292727
4531,75.516667,2.483638,2.638577,3.289520,-2.411289,156.931900,-5.269108,-0.209038,1.004628,0.395318,1.756398,155.752869,174.840057,-20.846569,-36.725964,-25.812103,13.170277,7.035361,13.048055
4532,75.533333,2.425861,2.633567,3.273953,-2.366871,157.109421,-5.312847,-0.209022,1.003540,0.395111,1.756282,155.753845,174.839264,-19.762167,-36.762024,-25.770679,13.141194,7.059530,10.752800
4533,75.550000,2.593165,2.566879,3.241602,-2.339214,157.326874,-5.374397,-0.209571,1.003161,0.395186,1.756469,155.753326,174.838409,-18.695982,-36.622917,-25.542103,13.145183,7.117863,8.420462
4534,75.566667,2.887220,2.502758,3.237504,-2.316795,157.560287,-5.454643,-0.208994,1.002206,0.395787,1.756560,155.753052,174.838104,-17.681995,-36.458138,-25.397938,13.119637,7.154247,6.106018
4535,75.583333,3.198628,2.426871,3.254073,-2.309643,157.776245,-5.548345,-0.209554,1.002037,0.394998,1.756362,155.753357,174.836700,165.959579,36.960049,-157.732361,13.039313,7.209149,3.790671
4536,75.600000,3.472531,2.400665,3.280360,-2.318984,157.958893,-5.648672,-0.207594,1.001391,0.395138,1.757089,155.753082,174.835953,-15.341445,-35.942997,-24.871727,12.929794,7.319138,1.472460
4537,75.616667,3.744874,2.389880,3.305031,-2.341248,158.097046,-5.750286,-0.208431,1.000370,0.395043,1.756118,155.753922,174.834793,-14.106947,-35.432610,-24.440647,12.797674,7.446843,-0.858762
4538,75.633333,3.969582,2.361788,3.338655,-2.376778,158.180649,-5.841460,-0.206936,1.001196,0.395199,1.755780,155.753464,174.836731,-12.932880,-34.480354,-24.168983,12.577613,7.605536,-3.191653
4539,75.650000,4.077967,2.374694,3.404821,-2.421311,158.195358,-5.912882,-0.206831,0.999318,0.395633,1.755935,155.752747,174.834045,-11.735430,-33.654865,-23.715391,12.349912,7.791274,-5.514847
4540,75.666667,4.057025,2.413671,3.512009,-2.473939,158.144562,-5.961608,-0.207664,0.999922,0.395867,1.756086,155.752380,174.832626,-10.465290,-32.870228,-23.142071,12.120838,8.014347,-7.836768
4541,75.683333,4.019000,2.450990,3.624841,-2.538839,158.038406,-6.002609,-0.204304,1.000208,0.395524,1.756180,155.753906,174.835129,173.167816,32.604069,-159.997330,11.901320,8.246842,-10.154028
4542,75.700000,3.937584,2.523653,3.715040,-2.621653,157.882843,-6.032175,-0.205431,1.000296,0.395222,1.756535,155.753723,174.833374,-8.026138,-31.345432,-22.339746,11.716459,8.504593,-12.460835
4543,75.716667,3.835700,2.597332,3.783174,-2.718039,157.691544,-6.058993,-0.203349,1.000416,0.394572,1.756090,155.754715,174.835434,-6.696710,-30.785969,-21.920513,11.582169,8.801673,-14.745313
4544,75.733333,3.725783,2.647521,3.826365,-2.822637,157.480637,-6.082847,-0.204375,1.000480,0.394575,1.756392,155.754929,174.836426,177.013611,30.789507,-161.167877,11.498633,9.147784,-16.989628
4545,75.750000,3.626453,2.689161,3.861702,-2.933119,157.255249,-6.102378,-0.202395,0.999754,0.394068,1.756862,155.755173,174.838516,178.528351,30.326874,-161.599442,11.461654,9.553229,-19.196312
4546,75.766667,3.508957,2.687582,3.902769,-3.042966,157.027878,-6.119503,-0.206959,0.999237,0.394591,1.757461,155.753891,174.837189,-2.170740,-29.421251,-20.662560,11.464715,10.016647,-21.343781
4547,75.783333,3.380748,2.656902,3.900299,-3.159430,156.803818,-6.133561,-0.207071,1.000332,0.394789,1.756241,155.753845,174.837448,-0.277910,-29.034449,-20.314722,11.507026,10.533431,-23.420122
4548,75.800000,3.303487,2.612692,3.898308,-3.286257,156.590286,-6.141694,-0.208465,1.000354,0.394467,1.756000,155.752121,174.834213,-175.782761,29.265503,-162.547577,11.608042,11.120137,-25.404299
4549,75.816667,3.153816,2.582933,3.834885,-3.422787,156.374268,-6.146708,-0.208037,1.002301,0.393863,1.755833,155.752258,174.833160,-173.420288,29.096453,-162.796753,11.738865,11.771469,-27.282915
4550,75.833333,2.990311,2.538764,3.796752,-3.569602,156.161316,-6.147058,-0.209754,1.001270,0.394829,1.756145,155.750824,174.833954,-170.799408,28.940952,-162.927032,11.882736,12.481590,-29.015791
4551,75.850000,2.876732,2.496672,3.726881,-3.729849,155.951965,-6.155433,-0.209632,0.999453,0.395260,1.756620,155.751007,174.832870,-167.924515,28.553083,-162.910019,12.009342,13.267094,-30.574751
4552,75.866667,2.693898,2.497951,3.665555,-3.902717,155.744873,-6.174165,-0.200738,0.995148,0.394915,1.759141,155.750900,174.832184,-164.866791,27.550426,-162.713684,12.080651,14.128560,-31.893518
4553,75.883333,2.044581,2.588958,3.564440,-4.105473,155.617188,-6.184078,-0.200094,0.991949,0.395264,1.759169,155.750137,174.830444,-161.240051,26.137608,-162.432266,12.139961,15.104571,-32.867344
4554,75.900000,2.207094,2.638557,3.281592,-4.338632,155.690598,-6.234458,-0.202675,0.993259,0.395665,1.759026,155.751129,174.829453,-157.733368,23.811419,-161.950104,12.091800,16.142170,-33.336308
4555,75.916667,2.729689,2.624390,3.050533,-4.562859,155.840805,-6.308440,-0.204531,0.995016,0.395517,1.758717,155.750504,174.832382,-153.060074,20.674818,-161.737106,12.056267,17.276358,-33.211079
4556,75.933333,2.971330,2.629379,2.903868,-4.757275,155.950546,-6.379092,-0.203475,0.995744,0.395323,1.759464,155.751740,174.836304,-146.534988,18.532860,-162.020264,12.166012,18.528639,-32.629265
4557,75.950000,2.860664,2.640145,2.894113,-4.911858,155.991562,-6.437436,-0.203596,0.997633,0.394578,1.759927,155.752426,174.836670,-143.169159,18.538000,-161.452576,12.152781,19.736883,-31.759315
4558,75.966667,2.435540,2.637024,2.940483,-5.041355,156.042038,-6.485344,-0.204575,0.998011,0.395602,1.759289,155.751511,174.836502,-141.048203,18.352325,-160.263016,12.002278,20.941006,-30.496702
4559,75.983333,2.323132,2.548988,3.006712,-5.144517,156.178329,-6.545296,-0.201675,1.000947,0.394804,1.759447,155.753021,174.841660,38.602886,-18.080423,-22.679794,11.765942,22.218500,-28.826675
4560,76.000000,2.430108,2.468438,3.079239,-5.225901,156.366211,-6.603647,-0.204168,0.999187,0.395109,1.758867,155.752014,174.839951,38.767143,-17.936781,-23.051800,11.325086,23.333715,-26.835552
4561,76.016667,2.395903,2.381582,3.099847,-5.297652,156.580704,-6.661762,-0.202378,1.001826,0.394544,1.759118,155.753525,174.841171,37.703400,-18.046864,-22.223238,10.983057,24.153908,-24.490505
4562,76.033333,2.340846,2.344403,3.106538,-5.360339,156.824356,-6.731538,-0.203536,1.001826,0.394369,1.757738,155.753174,174.841934,35.977005,-18.850126,-21.861845,10.746621,24.379246,-21.907713
4563,76.050000,2.382271,2.277190,3.071822,-5.414993,157.096680,-6.818534,-0.205121,1.003709,0.394284,1.756695,155.753906,174.841995,33.589546,-19.838852,-22.208981,10.513907,24.134842,-19.156277
4564,76.066667,2.615920,2.210541,3.081996,-5.449765,157.383408,-6.922711,-0.207361,1.004254,0.394469,1.757061,155.752426,174.843048,30.180445,-21.375957,-22.087742,10.318983,23.540016,-16.200001
4565,76.083333,2.874011,2.195074,3.074708,-5.483424,157.649323,-7.045571,-0.207872,1.003328,0.394306,1.756271,155.753082,174.842529,26.201971,-22.902613,-22.502396,10.168924,22.578415,-13.023771
4566,76.100000,3.050436,2.197515,3.053930,-5.515912,157.876053,-7.172140,-0.204684,1.005825,0.393523,1.756505,155.753464,174.845718,21.569361,-24.579098,-22.821966,10.060651,21.307573,-9.659309
4567,76.116667,3.198675,2.211551,2.998455,-5.557176,158.052689,-7.307374,-0.208051,1.007206,0.394075,1.756267,155.754135,174.843216,16.642616,-26.062628,-22.817045,9.988944,19.844650,-6.104619
4568,76.133333,3.302217,2.255446,2.874911,-5.600030,158.162506,-7.431983,-0.210491,1.006098,0.394254,1.755316,155.752960,174.841125,11.377908,-27.351486,-22.696016,9.960681,18.214897,-2.357796
4569,76.150000,3.353950,2.293441,2.741855,-5.641493,158.206161,-7.543831,-0.213342,1.005152,0.394681,1.755094,155.753662,174.837296,-171.637436,28.769901,-160.437851,10.008018,16.516092,1.562829
4570,76.166667,3.353231,2.310765,2.591583,-5.682377,158.187286,-7.643837,-0.213121,1.003915,0.394759,1.756167,155.752777,174.838028,0.019309,-28.722431,-21.667633,10.068175,14.757535,5.596395
4571,76.183333,3.314605,2.327554,2.444413,-5.714842,158.101608,-7.734805,-0.213057,1.004903,0.394576,1.755338,155.750412,174.839264,-6.028535,-28.967871,-21.195789,10.170897,13.070472,9.760841
4572,76.200000,3.151696,2.374033,2.354990,-5.731356,157.960709,-7.814495,-0.213440,1.003672,0.394787,1.756166,155.751282,174.839371,-11.955073,-28.692129,-20.572805,10.309262,11.574142,13.979052
4573,76.216667,2.989650,2.406019,2.331583,-5.733393,157.786041,-7.883885,-0.211808,1.004788,0.394901,1.755401,155.752594,174.839432,-18.016359,-28.248629,-20.084963,10.472044,10.406857,18.129295
4574,76.233333,2.910965,2.446293,2.326653,-5.720551,157.584778,-7.957447,-0.215405,1.003950,0.395846,1.756047,155.751389,174.835876,-24.002998,-27.945946,-19.569040,10.634648,9.655035,22.054842
4575,76.250000,2.833178,2.454021,2.345956,-5.701626,157.365479,-8.022622,-0.217294,1.003664,0.395878,1.755422,155.751221,174.835510,-29.527912,-27.832750,-18.884060,10.750158,9.324438,25.534019
4576,76.266667,2.670603,2.538393,2.333823,-5.668409,157.141388,-8.083475,-0.215497,1.004619,0.395613,1.755657,155.751816,174.838303,-34.014118,-28.113169,-18.438505,10.864691,9.328485,28.332144
4577,76.283333,2.592347,2.557826,2.333601,-5.620939,156.930435,-8.141079,-0.211350,1.004217,0.395293,1.756217,155.751358,174.840775,-37.405407,-28.604343,-17.523935,10.919296,9.460605,30.343014
4578,76.300000,2.528495,2.582792,2.394954,-5.545463,156.737534,-8.198270,-0.212070,1.002656,0.395265,1.756685,155.752258,174.838593,-39.761948,-29.013971,-17.387993,10.283469,8.967120,32.008137
4579,76.316667,2.432089,2.571028,2.525387,-5.434221,156.559937,-8.250685,-0.210633,1.003164,0.396595,1.757123,155.750229,174.840408,-40.982025,-29.312986,-17.683071,10.009109,8.653380,32.404812
4580,76.333333,2.331316,2.534032,2.707883,-5.296062,156.415436,-8.307929,-0.207781,1.001472,0.395868,1.757708,155.750763,174.838303,-40.593521,-29.944124,-18.104311,10.167631,8.474224,31.507496
4581,76.350000,2.332467,2.457824,2.896245,-5.128218,156.304657,-8.375093,-0.203339,0.998316,0.395631,1.758037,155.750732,174.835876,-38.745529,-30.658731,-19.205612,10.590694,8.310318,29.615164
4582,76.366667,2.383670,2.363976,3.104953,-4.934353,156.216843,-8.460948,-0.197075,0.993073,0.395444,1.759914,155.750992,174.832947,-36.697487,-31.516901,-19.763393,10.486130,7.733836,27.766933
4583,76.383333,2.065407,2.274084,3.341867,-4.730052,156.178909,-8.552263,-0.188141,0.986025,0.394384,1.760098,155.751801,174.826645,-33.250362,-31.794821,-19.064707,10.567745,7.785050,26.323128
4584,76.400000,2.119144,2.189697,3.465808,-4.527261,156.319809,-8.669353,-0.182069,0.981391,0.394564,1.760789,155.751938,174.819275,-29.600466,-33.058525,-19.419884,10.804277,7.754938,24.901081
4585,76.416667,2.803167,1.984258,3.638207,-4.306362,156.542923,-8.828910,-0.179961,0.977594,0.394586,1.760795,155.752487,174.816544,-28.958715,-34.010628,-22.732683,10.801892,7.519636,23.069490
4586,76.433333,3.245129,1.784026,3.816268,-4.083020,156.714111,-8.976076,-0.176830,0.975280,0.394641,1.760687,155.752594,174.811768,-27.061462,-34.649784,-23.006866,10.827835,7.508468,21.014641
4587,76.450000,3.423556,1.652866,3.913971,-3.887994,156.787567,-9.114424,-0.177458,0.972403,0.395101,1.760517,155.751450,174.808701,-25.741642,-35.019863,-23.544260,10.882683,7.375289,18.934132
4588,76.466667,3.153733,1.621037,3.859041,-3.746226,156.794449,-9.234653,-0.176127,0.970269,0.395038,1.759882,155.751877,174.804596,-24.615692,-35.307388,-24.717506,10.830978,7.193815,16.852240
4589,76.483333,2.853816,1.649010,3.679030,-3.657054,156.835846,-9.348538,-0.172945,0.968827,0.394369,1.760580,155.753021,174.803223,-23.444578,-35.245235,-25.014599,10.775400,7.104352,14.710316
4590,76.500000,2.862533,1.667364,3.594727,-3.584034,156.923538,-9.465374,-0.173431,0.967164,0.395059,1.760409,155.751190,174.801270,-22.249500,-35.290615,-25.061073,10.723199,7.022095,12.521331
4591,76.516667,2.847598,1.671359,3.620406,-3.514237,157.022400,-9.569320,-0.168965,0.966614,0.394964,1.761422,155.751556,174.803314,-21.387943,-35.563992,-25.414595,10.667037,6.956632,10.308586
4592,76.533333,2.741865,1.716834,3.673761,-3.464891,157.137253,-9.672619,-0.170181,0.965957,0.395643,1.761445,155.750519,174.802475,-20.541422,-35.915009,-25.468603,10.630053,6.949783,8.063829
4593,76.550000,2.666683,1.777269,3.712011,-3.449745,157.289078,-9.789231,-0.169956,0.965106,0.395397,1.761514,155.751450,174.801147,-19.401323,-35.915161,-25.268978,10.611857,6.971761,5.756363
4594,76.566667,2.750791,1.864956,3.752581,-3.456247,157.469254,-9.919221,-0.168588,0.965184,0.395156,1.762666,155.751053,174.803040,-18.240368,-35.745670,-25.099619,10.579021,7.004253,3.423149
4595,76.583333,2.943032,1.905597,3.796309,-3.469960,157.664948,-10.064377,-0.168141,0.965503,0.395676,1.763225,155.750702,174.802597,165.448364,36.232597,-158.125046,10.518089,7.054896,1.085328
4596,76.600000,3.249958,1.929668,3.843316,-3.495783,157.855530,-10.222345,-0.168395,0.962551,0.395021,1.763006,155.751205,174.800140,-15.974660,-35.191162,-24.501204,10.430147,7.138553,-1.244681
4597,76.616667,3.610796,1.937599,3.878428,-3.528415,158.026825,-10.392116,-0.169699,0.962323,0.395207,1.762358,155.751724,174.797638,-14.929964,-34.744152,-24.209642,10.315548,7.240290,-3.582260
4598,76.633333,3.901966,1.961528,3.904727,-3.573215,158.156723,-10.558511,-0.168548,0.961979,0.395018,1.762722,155.750977,174.798447,168.738022,34.893108,-159.176758,10.168612,7.359581,-5.899967
4599,76.650000,4.147721,1.972563,3.930173,-3.628884,158.225983,-10.713875,-0.169812,0.962074,0.395273,1.762348,155.750900,174.795578,169.688095,34.053501,-159.480652,9.968660,7.507948,-8.214784
4600,76.666667,4.287239,1.988527,3.988252,-3.685199,158.224838,-10.849982,-0.168243,0.961979,0.394845,1.762424,155.751495,174.798599,-11.689518,-32.577576,-23.006201,9.694819,7.681971,-10.537591
4601,76.683333,4.337327,2.003322,4.066096,-3.748888,158.149628,-10.960546,-0.166194,0.962161,0.394984,1.763145,155.751328,174.800049,171.969498,32.258656,-160.278351,9.414392,7.892632,-12.871170
4602,76.700000,4.224831,2.024012,4.136094,-3.823431,158.002716,-11.045702,-0.164086,0.964609,0.394875,1.762642,155.751114,174.804276,-9.359226,-30.824169,-22.111181,9.124744,8.118784,-15.190731
4603,76.716667,4.078433,2.035756,4.147364,-3.913352,157.803894,-11.113706,-0.166192,0.963456,0.395192,1.763244,155.750732,174.803101,-8.159736,-30.042034,-21.710218,8.877224,8.370296,-17.488941
4604,76.733333,3.873917,2.069640,4.112003,-4.019096,157.566559,-11.167911,-0.168009,0.965812,0.395335,1.762835,155.750961,174.803833,-6.827191,-29.412516,-21.275200,8.690036,8.652600,-19.760904
4605,76.750000,3.688912,2.092672,4.057359,-4.139763,157.310577,-11.210448,-0.171549,0.967513,0.395736,1.762947,155.749680,174.802902,176.848297,29.466328,-161.561600,8.568523,8.986972,-21.997782
4606,76.766667,3.539076,2.139383,3.998908,-4.274618,157.051773,-11.243083,-0.173168,0.967288,0.395835,1.762000,155.749390,174.803253,178.346146,29.013544,-161.820435,8.499430,9.373217,-24.185371
4607,76.783333,3.364035,2.178381,3.922437,-4.423853,156.797272,-11.263005,-0.178716,0.966649,0.397088,1.762275,155.747574,174.801712,-179.925720,28.584793,-162.139938,8.488571,9.828134,-26.325966
4608,76.800000,3.225865,2.234632,3.819281,-4.595858,156.557785,-11.273952,-0.172840,0.969591,0.396630,1.763003,155.748627,174.807388,-177.964920,28.200422,-162.485992,8.546853,10.354616,-28.400019
4609,76.816667,3.053517,2.342245,3.719096,-4.786581,156.342224,-11.271499,-0.170737,0.971053,0.396004,1.762581,155.749252,174.808380,-176.046555,27.964943,-162.527298,8.681640,10.959462,-30.390200
4610,76.833333,2.927884,2.430823,3.631977,-4.988496,156.151062,-11.253611,-0.172368,0.970828,0.396398,1.762910,155.748383,174.808640,-173.764465,27.699768,-162.776810,8.869880,11.648228,-32.279526
4611,76.850000,2.812245,2.542251,3.575557,-5.200129,155.986374,-11.224377,-0.172820,0.970195,0.396213,1.762208,155.748642,174.808990,-171.243454,27.409645,-163.040604,9.131899,12.415579,-34.033535
4612,76.866667,2.713203,2.648854,3.505787,-5.424312,155.849503,-11.186244,-0.173043,0.970136,0.395826,1.762583,155.749237,174.808380,-168.400681,27.214714,-163.125320,9.432137,13.251546,-35.594749
4613,76.883333,2.683924,2.758250,3.413680,-5.651742,155.731323,-11.147147,-0.174023,0.968856,0.396460,1.762953,155.748672,174.805695,-165.363174,26.673660,-163.066910,9.703530,14.146217,-36.910786
4614,76.900000,2.361302,2.892606,3.318264,-5.886479,155.634384,-11.103647,-0.171467,0.968535,0.396389,1.764274,155.748840,174.810135,-161.852524,25.407173,-162.875931,9.914300,15.113433,-37.880199
4615,76.916667,2.122360,3.010638,3.174752,-6.133106,155.666092,-11.067572,-0.172211,0.967814,0.396393,1.765233,155.748489,174.809311,-158.322662,23.295151,-162.453476,10.019014,16.121609,-38.346043
4616,76.933333,2.502643,3.043080,2.948781,-6.373657,155.826660,-11.058962,-0.171602,0.967664,0.396497,1.765040,155.749023,174.808395,-153.867477,20.908257,-162.024902,10.052239,17.143724,-38.173817
4617,76.950000,2.934430,3.074961,2.725482,-6.600597,155.995209,-11.060459,-0.173687,0.967119,0.396652,1.764901,155.748734,174.805267,-147.190704,19.379391,-162.295013,10.203217,18.317793,-37.552898
4618,76.966667,3.021420,3.127742,2.602684,-6.799033,156.113190,-11.056601,-0.178065,0.967109,0.396640,1.764069,155.748016,174.804276,-143.740738,19.396364,-161.810318,10.198565,19.578468,-36.789383
4619,76.983333,2.879469,3.172810,2.564277,-6.970011,156.214645,-11.053809,-0.177087,0.967517,0.396282,1.763602,155.749023,174.805222,-141.646301,18.777838,-160.019196,9.951496,20.850504,-35.641472
4620,77.000000,2.822628,3.174083,2.596700,-7.111101,156.353333,-11.058393,-0.172705,0.968492,0.396144,1.764644,155.749420,174.809998,-139.514648,18.333548,-159.123215,9.636605,22.193378,-34.029076
4621,77.016667,2.887960,3.199280,2.691784,-7.225845,156.529694,-11.065253,-0.173554,0.969222,0.396199,1.765827,155.749146,174.810211,38.678925,-17.347391,-23.483053,9.181287,23.382040,-32.035786
4622,77.033333,2.958054,3.215342,2.790331,-7.325195,156.728973,-11.069984,-0.173995,0.968555,0.396214,1.765346,155.748978,174.809708,-139.764862,17.704660,-159.413574,8.818325,24.304943,-29.640001
4623,77.050000,2.974456,3.272006,2.870023,-7.410651,156.943100,-11.082970,-0.171788,0.968942,0.396364,1.765903,155.748169,174.813843,-141.180267,18.688316,-160.053192,8.651861,24.610790,-26.952663
4624,77.066667,2.979873,3.312670,2.970840,-7.475880,157.176315,-11.104517,-0.171646,0.970254,0.396013,1.766075,155.748596,174.815063,33.997089,-19.476280,-22.538654,8.478854,24.316935,-24.107229
