Format Version,1.22,Take Name,pm2_tran_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-16 10.25.55.069 AM,Total Frames in Take,88207,Total Exported Frames,22053,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4282,71.366667,6.890078,4.083524,-3.838188,-5.360970,177.892456,-29.552130,-0.358011,0.094137,0.179043,-2.640911,156.802017,175.577789,-174.054459,-33.249817,6.091060,12.243284,16.786768,-20.706347
4283,71.383333,,,,,,,,,,,,,,,,,,
4284,71.400000,6.877770,4.089521,-3.832422,-5.375367,177.892853,-29.589123,-0.355378,0.092864,0.178881,-2.640453,156.802200,175.578766,-174.037735,-33.199123,6.134185,12.244591,16.787058,-20.708944
4285,71.416667,6.866865,4.082096,-3.821391,-5.381091,177.892761,-29.607094,-0.357631,0.093236,0.178544,-2.640585,156.802505,175.576172,-174.045059,-33.202309,6.131721,12.243917,16.786871,-20.710566
4286,71.433333,6.869169,4.070175,-3.809075,-5.386525,177.892532,-29.625992,-0.357788,0.092765,0.178481,-2.641069,156.802429,175.577515,-174.054230,-33.199425,6.125963,12.245054,16.787762,-20.711521
4287,71.450000,6.867102,4.054600,-3.791849,-5.390905,177.891785,-29.643980,-0.357883,0.092866,0.178622,-2.640754,156.802246,175.577957,-174.061142,-33.193314,6.123427,12.243820,16.787092,-20.713100
4288,71.466667,6.858405,4.051100,-3.781127,-5.396517,177.890747,-29.663490,-0.359307,0.092249,0.178591,-2.640661,156.802307,175.575500,-174.067062,-33.200718,6.126018,12.243883,16.786749,-20.714569
4289,71.483333,6.846941,4.053694,-3.773339,-5.402017,177.889801,-29.683718,-0.358621,0.091554,0.178082,-2.640498,156.802261,175.576935,-174.075607,-33.198635,6.121576,12.243613,16.786526,-20.715979
4290,71.500000,6.865960,4.046058,-3.772439,-5.407639,177.889252,-29.704370,-0.359483,0.091721,0.178120,-2.641258,156.802155,175.577606,-174.080917,-33.194641,6.121607,12.244349,16.787088,-20.717434
4291,71.516667,,,,,,,,,,,,,,,,,,
4292,71.533333,6.877897,4.028098,-3.767578,-5.415085,177.886642,-29.743879,-0.359960,0.092689,0.178681,-2.641790,156.802292,175.573334,-174.151917,-33.304829,6.057470,12.240106,16.786301,-20.722559
4293,71.550000,6.858257,4.031606,-3.769819,-5.419569,177.884781,-29.762768,-0.358313,0.092628,0.178684,-2.640898,156.802963,175.577301,-174.175385,-33.295753,6.039338,12.237694,16.784060,-20.726322
4294,71.566667,6.829625,4.041707,-3.773540,-5.425136,177.884537,-29.781237,-0.358427,0.092208,0.178653,-2.641662,156.802261,175.577133,-174.188461,-33.302292,6.086009,12.237198,16.782166,-20.730124
4295,71.583333,6.816381,4.055126,-3.769361,-5.431790,177.885757,-29.799171,-0.357942,0.094067,0.178440,-2.641402,156.801849,175.578354,-174.217056,-33.282997,6.058474,12.234081,16.780430,-20.733738
4296,71.600000,6.817594,4.070317,-3.760821,-5.438797,177.888489,-29.818075,-0.358015,0.094663,0.178771,-2.641789,156.803055,175.577072,-174.226181,-33.289291,6.062577,12.233525,16.780819,-20.736792
4297,71.616667,6.819759,4.077447,-3.752450,-5.443786,177.891266,-29.837477,-0.358019,0.094656,0.178875,-2.641792,156.801590,175.578476,-174.240067,-33.295547,6.064370,12.234172,16.781740,-20.739689
4298,71.633333,6.805655,4.078103,-3.748057,-5.446201,177.892899,-29.855957,-0.355421,0.093642,0.178278,-2.641082,156.801910,175.580521,-174.253830,-33.302738,6.071149,12.234159,16.782518,-20.742903
4299,71.650000,6.797980,4.070899,-3.745188,-5.447104,177.891617,-29.874304,-0.358256,0.094166,0.179353,-2.641604,156.802353,175.576736,-174.266037,-33.306217,6.066707,12.235068,16.782852,-20.744783
4300,71.666667,6.795716,4.065349,-3.746302,-5.445765,177.888779,-29.892948,-0.355880,0.092894,0.178099,-2.640559,156.801758,175.581116,-174.278748,-33.305355,6.062785,12.235902,16.782341,-20.745628
4301,71.683333,6.784940,4.054652,-3.753581,-5.443584,177.885345,-29.911634,-0.354701,0.093299,0.177794,-2.640774,156.802368,175.580704,-174.274765,-33.298698,6.071022,12.236511,16.781349,-20.745928
4302,71.700000,6.776408,4.046084,-3.760966,-5.440626,177.882874,-29.931742,-0.355920,0.092295,0.178276,-2.641366,156.804291,175.578796,-174.283340,-33.296837,6.061270,12.235910,16.780010,-20.746391
4303,71.716667,6.781931,4.045411,-3.773976,-5.438917,177.880508,-29.951620,-0.355544,0.093136,0.178096,-2.641021,156.803635,175.576324,-174.285889,-33.295494,6.063653,12.236728,16.779799,-20.747004
4304,71.733333,6.790031,4.052735,-3.785419,-5.440805,177.880386,-29.972622,-0.358250,0.093238,0.178299,-2.641002,156.802826,175.577408,-174.287094,-33.299553,6.070771,12.236989,16.779781,-20.747753
4305,71.750000,6.800742,4.069736,-3.792136,-5.444684,177.880783,-29.994892,-0.357756,0.092307,0.178131,-2.640301,156.801895,175.578369,-174.288849,-33.293732,6.068725,12.236915,16.780025,-20.748692
4306,71.766667,6.789526,4.088263,-3.797035,-5.448586,177.881287,-30.017202,-0.361090,0.092613,0.179180,-2.642163,156.801956,175.576538,-174.299286,-33.298424,6.063881,12.237288,16.780945,-20.749872
4307,71.783333,6.765458,4.106184,-3.793938,-5.451634,177.881790,-30.040949,-0.359574,0.091904,0.178737,-2.641904,156.802338,175.576706,-174.309128,-33.303707,6.064829,12.237735,16.781696,-20.750895
4308,71.800000,6.755627,4.119072,-3.789093,-5.453839,177.880661,-30.064770,-0.357484,0.092096,0.177678,-2.640566,156.801788,175.579758,-174.314651,-33.305904,6.064665,12.238961,16.782656,-20.752211
4309,71.816667,6.744899,4.126318,-3.789010,-5.452912,177.878342,-30.089727,-0.357940,0.093046,0.178268,-2.641701,156.801468,175.578125,-174.319305,-33.305195,6.069064,12.237983,16.781931,-20.753307
4310,71.833333,6.737205,4.132534,-3.796139,-5.452345,177.875488,-30.116692,-0.359628,0.093387,0.179096,-2.642581,156.801636,175.575562,-174.328308,-33.298458,6.061137,12.237812,16.781496,-20.754171
4311,71.850000,6.718273,4.130103,-3.803361,-5.448847,177.871628,-30.143906,-0.356569,0.093435,0.178208,-2.641448,156.802521,175.577408,-174.332870,-33.303307,6.061985,12.238528,16.782001,-20.755302
