Format Version,1.22,Take Name,PM1_cali_001,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-08 01.42.35.142 PM,Total Frames in Take,88163,Total Exported Frames,22042,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,0.333333,4.646761,1.666045,-4.302357,-5.159183,176.821457,-17.416252,-0.335307,0.059289,0.182518,-2.594410,156.774567,175.568436,176.454681,46.959877,-172.136520,15.020455,15.920512,-14.738737
21,0.350000,4.631468,1.648188,-4.298181,-5.168339,176.818619,-17.419901,-0.337329,0.059061,0.182024,-2.595658,156.775131,175.566025,176.456650,46.957504,-172.134888,15.020350,15.920522,-14.737236
22,0.366667,,,,,,,,,,,,,,,,,,
23,0.383333,4.605825,1.602210,-4.276734,-5.181240,176.811371,-17.429148,-0.335245,0.057640,0.181922,-2.594570,156.775101,175.569153,176.464813,46.958797,-172.129120,15.021027,15.921317,-14.733691
24,0.400000,4.583569,1.564701,-4.252223,-5.185767,176.809296,-17.437038,-0.333622,0.058960,0.182338,-2.594900,156.775314,175.568619,176.460876,46.956219,-172.118729,15.022143,15.922525,-14.732676
25,0.416667,4.556450,1.530978,-4.230700,-5.187614,176.806213,-17.445709,-0.334037,0.060247,0.182179,-2.595170,156.774704,175.571304,176.466675,46.952511,-172.114227,15.023008,15.923698,-14.731611
26,0.433333,4.532638,1.490254,-4.209063,-5.187061,176.802612,-17.455223,-0.335615,0.059686,0.182364,-2.595324,156.773727,175.571594,176.464722,46.954334,-172.104614,15.022929,15.923929,-14.729645
27,0.450000,4.525035,1.449599,-4.194523,-5.184392,176.797623,-17.465855,-0.334862,0.059658,0.181618,-2.594773,156.772720,175.572830,176.470612,46.956257,-172.098587,15.022449,15.923548,-14.727890
28,0.466667,4.503785,1.391646,-4.174647,-5.179111,176.792511,-17.476377,-0.335923,0.059235,0.182114,-2.594850,156.773651,175.570587,176.480225,46.965298,-172.098770,15.022242,15.922933,-14.725123
29,0.483333,4.487245,1.328532,-4.154138,-5.171686,176.786011,-17.487646,-0.332687,0.059936,0.182032,-2.594992,156.774399,175.572556,176.485855,46.970577,-172.089737,15.022243,15.922107,-14.721855
