Format Version,1.22,Take Name,KR1T_tran,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-01 11.27.16.414 AM,Total Frames in Take,1157,Total Exported Frames,290,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
34,0.566667,16.461760,2.918648,-7.828201,-2.780951,165.961899,-41.616093,-0.350425,0.108823,0.179483,-2.644057,156.764954,175.575363,173.529114,21.539223,-178.681366,19.872990,10.434270,-34.730179,1.825754,168.722473,-42.311852,18.395081,8.550047,-37.543564,-5.279605,168.454163,-41.834652,-82.042656,100.991692,179.957611,21.222757,9.165818,-31.547132,-9.972315,166.844467,-41.356674,78.713135,211.675949,176.006454,19.955933,13.519669,-35.094608,2.298797,159.827728,-40.962242,79.948425,102.156082,179.652924,-80.183167,210.742874,177.004700,,,,,,,,,
35,0.583333,16.464071,2.932749,-7.833787,-2.787293,165.962128,-41.606575,-0.347774,0.108620,0.179419,-2.644049,156.764954,175.576782,173.533463,21.529293,-178.679459,19.871632,10.434178,-34.729492,1.819151,168.722580,-42.303581,18.393152,8.550278,-37.542797,-5.286099,168.454208,-41.824020,-82.043015,100.992882,179.954010,21.221872,9.165379,-31.546787,-9.978722,166.845184,-41.345543,78.713203,211.675842,176.010712,19.954533,13.519472,-35.093719,2.292938,159.827744,-40.954224,79.948082,102.156471,179.652267,-80.183006,210.741669,177.010300,,,,,,,,,
36,0.600000,16.473064,2.944652,-7.836699,-2.793083,165.961990,-41.596310,-0.349311,0.109268,0.179559,-2.643468,156.765121,175.574936,173.541214,21.531546,-178.676132,19.871248,10.434677,-34.728329,1.812884,168.722031,-42.293442,18.392803,8.551290,-37.541996,-5.292171,168.453873,-41.812950,-82.042358,100.992371,179.955750,21.221281,9.165312,-31.545757,-9.985278,166.845520,-41.333706,78.713669,211.676208,176.006454,19.954390,13.520080,-35.092007,2.288539,159.827805,-40.946125,79.948418,102.158859,179.647446,-80.181923,210.742218,177.005524,,,,,,,,,
37,0.616667,16.478468,2.952683,-7.838798,-2.798254,165.961914,-41.585270,-0.349174,0.108268,0.179274,-2.643985,156.765503,175.574570,173.549210,21.528585,-178.681015,19.871803,10.436056,-34.727013,1.807322,168.722000,-42.282711,18.393326,8.552867,-37.540794,-5.296875,168.453644,-41.801449,-82.042404,100.992455,179.954651,21.222120,9.166445,-31.544664,-9.990786,166.845505,-41.321545,78.713417,211.676193,176.007660,19.954676,13.521510,-35.090401,2.283679,159.827774,-40.936440,79.946976,102.157341,179.649170,-80.182587,210.743591,177.003845,,,,,,,,,
38,0.633333,16.482431,2.951861,-7.840043,-2.801772,165.961975,-41.573299,-0.349476,0.108502,0.179436,-2.643992,156.765594,175.574142,173.553726,21.525742,-178.686157,19.871571,10.436469,-34.726273,1.803263,168.722092,-42.270939,18.393074,8.553294,-37.540051,-5.299087,168.454178,-41.788708,-82.042213,100.992844,179.955475,21.222172,9.166816,-31.544060,-9.994844,166.845459,-41.309868,78.713257,211.676498,176.006592,19.954210,13.522017,-35.089512,2.279954,159.827454,-40.924664,79.948738,102.157509,179.648636,-80.182785,210.743744,177.000458,,,,,,,,,
39,0.650000,16.477970,2.954617,-7.842565,-2.803993,165.962189,-41.562061,-0.348022,0.108687,0.179326,-2.644089,156.764481,175.576157,173.557846,21.525908,-178.684891,19.869558,10.435924,-34.726067,1.801834,168.722305,-42.260586,18.391039,8.553002,-37.540005,-5.301713,168.454132,-41.776817,-82.042984,100.990768,179.957245,21.220119,9.165989,-31.543945,-9.997303,166.846024,-41.298687,78.713264,211.675217,176.009750,19.952505,13.521725,-35.089035,2.277543,159.827515,-40.913170,79.947876,102.155647,179.650299,-80.182907,210.742615,177.006577,,,,,,,,,
40,0.666667,16.475403,2.952417,-7.845889,-2.804759,165.962952,-41.550423,-0.349610,0.108135,0.179577,-2.643702,156.764938,175.577072,173.564758,21.531693,-178.686798,19.868769,10.436186,-34.726013,1.800927,168.722717,-42.248905,18.390602,8.553509,-37.540302,-5.302601,168.455261,-41.765587,-82.042114,100.990906,179.959106,21.219074,9.165964,-31.543905,-9.997326,166.847275,-41.287128,78.713402,211.676071,176.009918,19.951487,13.521928,-35.088673,2.276378,159.827911,-40.901112,79.947678,102.158424,179.650299,-80.182556,210.743073,177.004150,,,,,,,,,
41,0.683333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.700000,16.466167,2.955601,-7.852207,-2.803043,165.964691,-41.526314,-0.348167,0.108617,0.179034,-2.643575,156.764496,175.579346,173.575043,21.527449,-178.690811,19.869095,10.437892,-34.724319,1.801828,168.724609,-42.225445,18.390806,8.555564,-37.538776,-5.301424,168.457550,-41.742805,-82.043274,100.991692,179.957916,21.219730,9.167256,-31.542513,-9.993480,166.849640,-41.261936,78.714058,211.674835,176.012894,19.951469,13.523489,-35.086460,2.277408,159.828156,-40.875931,79.946823,102.157425,179.651596,-80.181976,210.742523,177.012772,,,,,,,,,
43,0.716667,16.464540,2.955365,-7.857934,-2.801412,165.965088,-41.513367,-0.348155,0.109072,0.179479,-2.644360,156.765060,175.577332,173.578278,21.525837,-178.692947,19.868561,10.438066,-34.723877,1.803715,168.724747,-42.212849,18.390244,8.555813,-37.538368,-5.299788,168.458313,-41.729881,-82.043159,100.990997,179.959030,21.219339,9.167337,-31.542170,-9.990606,166.850342,-41.248707,78.712845,211.676025,176.010239,19.951141,13.524097,-35.085930,2.277482,159.828171,-40.862907,79.947769,102.158043,179.649597,-80.182991,210.742996,177.007919,,,,,,,,,
44,0.733333,16.475948,2.959282,-7.862163,-2.799434,165.965775,-41.499477,-0.347234,0.108969,0.179263,-2.643834,156.765717,175.577942,173.584564,21.533760,-178.694290,19.868872,10.438713,-34.723209,1.806028,168.725861,-42.198685,18.391001,8.556689,-37.538090,-5.297250,168.459335,-41.716194,-82.043152,100.991570,179.958252,21.219265,9.167713,-31.541449,-9.988848,166.851028,-41.233398,78.713593,211.676376,176.011887,19.951147,13.524532,-35.084892,2.278843,159.828079,-40.850544,79.947205,102.158676,179.648773,-80.182526,210.744095,177.011154,,,,,,,,,
45,0.750000,16.481287,2.956340,-7.864081,-2.797512,165.966187,-41.485176,-0.348196,0.109376,0.179217,-2.644735,156.765884,175.576431,173.587097,21.525648,-178.698334,19.868597,10.439101,-34.722576,1.809280,168.726364,-42.183910,18.390404,8.557055,-37.537270,-5.295608,168.459824,-41.702011,-82.043411,100.991547,179.957062,21.219526,9.168109,-31.541039,-9.987275,166.851608,-41.219048,78.712730,211.676483,176.008865,19.950653,13.524896,-35.084248,2.280075,159.828186,-40.836632,79.946289,102.158951,179.648544,-80.184471,210.744949,177.012497,,,,,,,,,
