Format Version,1.22,Take Name,AR2_ten_002,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-22 11.34.55.361 AM,Total Frames in Take,83890,Total Exported Frames,20973,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
23,0.383333,,,,,,,,,,,,,,,,,,
24,0.400000,,,,,,,,,,,,,,,,,,
25,0.416667,1.438008,3.069450,-4.533543,-4.959351,165.457947,-17.397503,-0.284168,0.003759,0.191189,-2.570230,156.748032,175.529861,30.681793,72.279037,143.345123,9.233636,11.409305,-13.509147
26,0.433333,1.413197,3.090751,-4.540859,-4.964293,165.448975,-17.389061,-0.281390,0.002029,0.190723,-2.571007,156.750259,175.525131,30.682463,72.275772,143.360428,9.233519,11.409478,-13.507318
27,0.450000,1.410072,3.104074,-4.544580,-4.968976,165.441864,-17.382338,-0.282772,0.004248,0.190946,-2.571145,156.750458,175.524216,30.701841,72.269661,143.349228,9.233577,11.410114,-13.505560
28,0.466667,1.403046,3.105602,-4.554453,-4.974947,165.434753,-17.375841,-0.280332,0.001930,0.190387,-2.570591,156.750198,175.527512,30.707985,72.261230,143.358932,9.233670,11.409966,-13.503817
29,0.483333,1.399917,3.108621,-4.557292,-4.981688,165.428467,-17.370621,-0.281638,0.001071,0.190056,-2.571310,156.750977,175.523514,-156.019287,-73.360382,28.835205,9.237150,11.412612,-13.499893
30,0.500000,1.399853,3.093924,-4.556949,-4.987875,165.421478,-17.366941,-0.280666,0.002859,0.191083,-2.571702,156.750839,175.524002,30.626226,72.277008,143.474350,9.235789,11.411240,-13.499803
31,0.516667,,,,,,,,,,,,,,,,,,
32,0.533333,1.414063,3.009179,-4.515658,-4.990652,165.409119,-17.364819,-0.280224,0.000253,0.190892,-2.570909,156.750137,175.521835,-155.987564,-73.384315,28.803862,9.233898,11.415676,-13.492648
