Format Version,1.22,Take Name,CS1T_tran_000,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-02 12.05.51.482 PM,Total Frames in Take,78255,Total Exported Frames,19565,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
95,1.583333,-4.127094,-6.499661,-6.853192,1.706705,166.495697,-18.008379,-0.349530,0.105910,0.179912,-2.648629,156.760635,175.577057,-8.069219,-48.582424,-9.188863,17.061237,13.509560,-10.210836
96,1.600000,,,,,,,,,,,,,,,,,,
97,1.616667,-4.096718,-6.463588,-6.846323,1.719517,166.496521,-18.041813,-0.351053,0.105350,0.179951,-2.649429,156.760498,175.575211,-8.072157,-48.586456,-9.171484,17.060333,13.509253,-10.214828
98,1.633333,-4.090628,-6.468224,-6.845121,1.729711,166.496918,-18.059624,-0.350034,0.105498,0.179519,-2.648739,156.761612,175.573990,-8.077064,-48.587959,-9.165566,17.060289,13.509170,-10.216302
99,1.650000,,,,,,,,,,,,,,,,,,
100,1.666667,-4.111506,-6.497121,-6.886562,1.756934,166.495636,-18.095974,-0.351896,0.104732,0.179657,-2.649227,156.761017,175.574799,-8.082850,-48.585312,-9.142140,17.057741,13.507706,-10.220292
101,1.683333,-4.128093,-6.518525,-6.907682,1.770494,166.492920,-18.114481,-0.350187,0.104628,0.180154,-2.649362,156.760406,175.577271,-8.084323,-48.590359,-9.130216,17.056759,13.506405,-10.221842
102,1.700000,-4.133225,-6.532753,-6.919215,1.781992,166.488693,-18.131750,-0.350640,0.106314,0.179909,-2.648860,156.759613,175.578217,-8.088257,-48.599522,-9.126200,17.056850,13.505821,-10.223454
103,1.716667,-4.146264,-6.540000,-6.924621,1.791201,166.484421,-18.147577,-0.352274,0.106349,0.179976,-2.649348,156.760376,175.576263,-8.075682,-48.627205,-9.098686,17.056282,13.503252,-10.225728
104,1.733333,,,,,,,,,,,,,,,,,,
