Format Version,1.22,Take Name,CS2_tran,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-03 11.12.42.571 AM,Total Frames in Take,1202,Total Exported Frames,301,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
69,1.150000,-10.640581,46.675690,-0.150438,-11.204146,166.541595,-19.138653,-0.365599,0.083753,0.179431,-2.638593,156.808884,175.588409,174.943939,-51.103016,-2.010026,18.007391,14.019621,-14.933656,-9.134060,168.819565,-23.593510,17.697046,15.364146,-18.324570,-13.832003,168.704575,-18.292736,-81.997131,101.082420,179.870361,18.227505,15.755023,-11.728834,-16.417704,167.417114,-14.177171,78.718330,211.720139,176.040558,18.114693,10.959220,-14.747188,-5.465812,161.220505,-20.464239,79.871201,102.263603,179.568146,-80.149391,210.760498,176.929611,21.350584,170.038940,-22.869492,8.282429,175.519302,-16.443897,,,,,,,,,,,,
70,1.166667,-10.638326,46.715641,-0.160562,-11.183346,166.537399,-19.134634,-0.366314,0.084131,0.179632,-2.638416,156.807953,175.589951,174.952759,-51.098591,-2.005853,18.007420,14.020491,-14.933245,-9.115462,168.816727,-23.594458,17.697344,15.365285,-18.324005,-13.810104,168.701111,-18.287170,-81.996605,101.081741,179.871201,18.227472,15.755709,-11.728230,-16.393393,167.414658,-14.169777,78.718300,211.719513,176.040878,18.114447,10.959941,-14.747140,-5.444699,161.212570,-20.462507,79.870667,102.264214,179.568390,-80.149483,210.758881,176.933151,21.366484,170.028061,-22.850933,8.296244,175.513702,-16.435629,,,,,,,,,,,,
71,1.183333,-10.621173,46.682522,-0.201282,-11.171474,166.536331,-19.135441,-0.366594,0.083802,0.179873,-2.639337,156.807953,175.587875,174.947952,-51.098938,-2.015760,18.005865,14.020266,-14.932777,-9.099771,168.813614,-23.593813,17.695719,15.365245,-18.323248,-13.797983,168.701202,-18.290176,-81.997574,101.080551,179.871185,18.226322,15.755868,-11.727766,-16.384462,167.416611,-14.174202,78.717163,211.719849,176.038986,18.112755,10.959258,-14.746971,-5.434152,161.209412,-20.458715,79.870255,102.264641,179.566666,-80.150085,210.758972,176.927917,21.383169,170.015732,-22.834604,8.310122,175.508026,-16.427713,,,,,,,,,,,,
72,1.200000,-10.607914,46.651161,-0.240574,-11.160336,166.535217,-19.135174,-0.368038,0.083557,0.179899,-2.638677,156.807999,175.586334,174.950226,-51.101540,-2.018708,18.005232,14.020337,-14.932209,-9.085494,168.810150,-23.592028,17.694841,15.365568,-18.322571,-13.786591,168.701263,-18.292130,-81.997124,101.081642,179.868439,18.225321,15.755261,-11.727127,-16.376102,167.418701,-14.177429,78.717796,211.719940,176.036423,18.112659,10.959742,-14.746559,-5.424470,161.206131,-20.453489,79.871948,102.262672,179.570724,-80.150063,210.758392,176.927002,21.400385,170.005630,-22.816530,8.324260,175.502716,-16.420815,,,,,,,,,,,,
73,1.216667,-10.601009,46.628197,-0.268378,-11.150860,166.533630,-19.134130,-0.367012,0.082331,0.179826,-2.638456,156.807831,175.587158,174.953430,-51.095360,-2.027771,18.004196,14.019791,-14.931238,-9.072666,168.806580,-23.590082,17.693275,15.364923,-18.321484,-13.776948,168.700531,-18.292784,-81.996094,101.082016,179.866974,18.224426,15.754718,-11.725612,-16.368658,167.419586,-14.178966,78.718056,211.719650,176.039963,18.112103,10.959352,-14.746284,-5.416009,161.203537,-20.449543,79.871201,102.263603,179.568954,-80.149185,210.758209,176.923798,21.413740,169.997055,-22.804441,8.337334,175.498032,-16.415655,,,,,,,,,,,,
74,1.233333,-10.591653,46.612885,-0.298934,-11.142649,166.531784,-19.131365,-0.367564,0.082895,0.179765,-2.638728,156.807175,175.589127,174.970261,-51.093609,-2.016151,18.003792,14.019942,-14.929575,-9.062302,168.802612,-23.586908,17.693680,15.366045,-18.319616,-13.768339,168.699707,-18.291372,-81.996353,101.082291,179.868240,18.223616,15.753973,-11.723792,-16.361807,167.420486,-14.178123,78.717850,211.718933,176.040588,18.111235,10.959381,-14.744954,-5.409010,161.199875,-20.443920,79.871056,102.262321,179.572205,-80.149666,210.757370,176.927902,21.422955,169.988556,-22.798243,8.347720,175.492279,-16.410017,,,,,,,,,,,,
75,1.250000,-10.591785,46.624657,-0.306834,-11.133880,166.529755,-19.126348,-0.366920,0.083405,0.179717,-2.639125,156.807739,175.588242,174.963669,-51.094570,-2.030577,18.003649,14.020477,-14.928486,-9.054047,168.799164,-23.581779,17.693552,15.367025,-18.318043,-13.759131,168.698090,-18.286093,-81.997231,101.081406,179.870682,18.222696,15.753792,-11.722921,-16.352007,167.419632,-14.172234,78.717499,211.719421,176.039612,18.111948,10.960272,-14.744089,-5.401505,161.197464,-20.439842,79.870453,102.263344,179.568054,-80.149544,210.758667,176.926086,21.430401,169.979904,-22.794563,8.357380,175.489182,-16.407331,,,,,,,,,,,,
76,1.266667,-10.584973,46.612961,-0.322697,-11.127517,166.528732,-19.123421,-0.366095,0.084317,0.179898,-2.639137,156.808441,175.588516,174.963562,-51.092396,-2.034512,18.002956,14.020726,-14.927600,-9.046598,168.797653,-23.578661,17.693352,15.367922,-18.317219,-13.752643,168.697540,-18.283962,-81.997246,101.081802,179.871017,18.221914,15.753982,-11.721869,-16.346678,167.419800,-14.170610,78.717331,211.720367,176.039368,18.110867,10.959938,-14.743307,-5.395275,161.195297,-20.435139,79.870918,102.263870,179.567581,-80.149612,210.758850,176.929199,21.436682,169.977463,-22.794205,8.364902,175.487595,-16.404232,,,,,,,,,,,,
77,1.283333,-10.584960,46.620789,-0.330483,-11.121449,166.527420,-19.120331,-0.367903,0.083959,0.179886,-2.638955,156.806915,175.588226,174.969482,-51.087940,-2.036385,18.002325,14.020850,-14.926730,-9.040483,168.795364,-23.575806,17.692934,15.368438,-18.316122,-13.746222,168.696625,-18.280779,-81.997200,101.081802,179.870132,18.221096,15.753776,-11.720792,-16.339926,167.419601,-14.166996,78.717529,211.718842,176.037857,18.110382,10.960117,-14.742862,-5.390289,161.193542,-20.432493,79.871567,102.262161,179.570297,-80.149231,210.756393,176.926773,21.443518,169.979828,-22.795074,8.371699,175.485886,-16.403452,,,,,,,,,,,,
78,1.300000,-10.572687,46.611195,-0.347507,-11.116448,166.527634,-19.118372,-0.366077,0.084687,0.179899,-2.638939,156.808670,175.588501,174.965515,-51.087147,-2.049189,18.001125,14.020489,-14.926221,-9.034307,168.794998,-23.572994,17.691412,15.368271,-18.315392,-13.741022,168.697281,-18.279354,-81.998100,101.080849,179.874008,18.219900,15.753362,-11.720130,-16.335773,167.420700,-14.166093,78.717537,211.720581,176.038864,18.109226,10.959388,-14.742753,-5.386075,161.192947,-20.429462,79.871384,102.264496,179.566666,-80.149170,210.759323,176.929260,21.450022,169.978790,-22.794703,8.379028,175.485184,-16.402933,,,,,,,,,,,,
79,1.316667,-10.570528,46.614235,-0.368142,-11.110730,166.528076,-19.117365,-0.366840,0.083175,0.179547,-2.638741,156.806763,175.589371,174.974472,-51.078369,-2.046545,18.001188,14.021214,-14.925699,-9.028103,168.793900,-23.572346,17.692123,15.369500,-18.314791,-13.734752,168.698563,-18.278816,-81.997520,101.080795,179.870789,18.219353,15.753547,-11.719329,-16.329798,167.423553,-14.165253,78.718056,211.718201,176.041153,18.109545,10.960390,-14.742557,-5.381846,161.191742,-20.427332,79.871246,102.260796,179.572632,-80.149109,210.757446,176.928986,21.454540,169.969330,-22.792095,8.384700,175.482071,-16.401976,,,,,,,,,,,,
80,1.333333,-10.566935,46.599998,-0.389106,-11.105354,166.529083,-19.117401,-0.367791,0.083386,0.179946,-2.638433,156.807785,175.587555,174.976593,-51.080776,-2.044924,18.000731,14.021696,-14.924788,-9.021550,168.793411,-23.571608,17.691406,15.369894,-18.313789,-13.729180,168.700272,-18.280054,-81.995979,101.082611,179.868317,18.219038,15.753976,-11.718456,-16.325678,167.426636,-14.166984,78.717979,211.719803,176.038116,18.109262,10.961074,-14.741712,-5.377519,161.191345,-20.424419,79.872581,102.262482,179.571198,-80.149857,210.757965,176.926193,21.459808,169.958481,-22.785908,8.391875,175.479126,-16.399717,,,,,,,,,,,,
81,1.350000,-10.569033,46.595440,-0.402938,-11.099319,166.529434,-19.117092,-0.368802,0.083521,0.179757,-2.638479,156.807480,175.588409,174.978165,-51.081207,-2.046528,18.000580,14.022528,-14.923681,-9.014755,168.792618,-23.571730,17.691574,15.371299,-18.312782,-13.722915,168.701187,-18.280489,-81.998070,101.080894,179.873947,18.218214,15.754026,-11.717256,-16.320047,167.428802,-14.167433,78.718117,211.719223,176.037811,18.109276,10.961978,-14.740583,-5.371953,161.190399,-20.422253,79.872421,102.261986,179.573395,-80.148468,210.757751,176.925415,21.469637,169.953186,-22.778030,8.398499,175.476135,-16.397249,,,,,,,,,,,,
82,1.366667,-10.565457,46.581554,-0.421880,-11.095265,166.529358,-19.116198,-0.366314,0.083899,0.179579,-2.638086,156.808685,175.588913,174.983383,-51.084484,-2.045404,18.000641,14.022997,-14.922884,-9.009841,168.791946,-23.570925,17.691044,15.371634,-18.311903,-13.718706,168.701736,-18.280716,-81.996010,101.083519,179.870316,18.218872,15.754593,-11.716246,-16.317217,167.430542,-14.168159,78.718681,211.720154,176.040146,18.109232,10.962402,-14.740117,-5.368165,161.188385,-20.418041,79.872581,102.262543,179.570297,-80.148453,210.759262,176.927704,21.477520,169.950638,-22.772078,8.404220,175.474731,-16.396225,,,,,,,,,,,,
83,1.383333,-10.565901,46.572624,-0.428845,-11.092228,166.528946,-19.115400,-0.367083,0.083798,0.179870,-2.638443,156.808014,175.589020,174.994965,-51.077812,-2.041256,17.999899,14.023143,-14.922216,-9.005901,168.790817,-23.570105,17.690468,15.371993,-18.310993,-13.715692,168.701538,-18.280571,-81.995567,101.082870,179.870270,18.217920,15.754368,-11.715312,-16.314966,167.430893,-14.168329,78.718056,211.719894,176.039673,18.108459,10.962656,-14.739964,-5.365277,161.187500,-20.415665,79.871216,102.262970,179.569199,-80.148605,210.757965,176.926086,21.480169,169.949127,-22.771448,8.406794,175.473328,-16.394499,,,,,,,,,,,,
84,1.400000,-10.585558,46.577461,-0.416657,-11.087760,166.527618,-19.111814,-0.368052,0.082930,0.179364,-2.638210,156.808167,175.589066,174.998154,-51.081757,-2.037118,18.000170,14.023812,-14.921883,-9.003389,168.790421,-23.568375,17.690554,15.372634,-18.310684,-13.711412,168.700043,-18.277105,-81.997055,101.083145,179.871185,18.218271,15.754813,-11.715000,-16.310070,167.429825,-14.164341,78.718765,211.719345,176.040024,18.108973,10.963704,-14.739582,-5.359449,161.185059,-20.410076,79.871521,102.263306,179.571289,-80.148026,210.758926,176.925064,21.481598,169.948212,-22.770727,8.408440,175.473648,-16.394032,,,,,,,,,,,,
85,1.416667,-10.592927,46.579586,-0.409622,-11.086653,166.527008,-19.110250,-0.369930,0.083491,0.179899,-2.639390,156.806152,175.587646,174.999115,-51.085751,-2.039262,17.999689,14.024078,-14.921628,-9.002264,168.790024,-23.567331,17.689917,15.373206,-18.310495,-13.710425,168.699265,-18.275490,-81.997787,101.081253,179.871063,18.217962,15.754896,-11.714561,-16.308775,167.429016,-14.162540,78.717072,211.718124,176.036011,18.108524,10.963895,-14.739409,-5.357801,161.184830,-20.408785,79.871330,102.261559,179.572250,-80.149498,210.755753,176.922577,21.483828,169.947037,-22.768253,8.409611,175.473099,-16.393248,,,,,,,,,,,,
86,1.433333,-10.588740,46.581314,-0.410115,-11.086067,166.527206,-19.109261,-0.368148,0.083382,0.179883,-2.638539,156.808334,175.586411,174.993851,-51.093414,-2.038015,17.999762,14.024343,-14.921790,-9.001755,168.790375,-23.566187,17.689959,15.373436,-18.310694,-13.709792,168.699417,-18.274282,-81.996239,101.082024,179.870789,18.218685,15.755690,-11.714999,-16.308039,167.428940,-14.161343,78.717941,211.720276,176.036652,18.107861,10.963516,-14.739267,-5.357474,161.185104,-20.408285,79.872131,102.262154,179.570099,-80.149040,210.759094,176.921204,21.483833,169.950150,-22.768497,8.409554,175.475418,-16.391996,,,,,,,,,,,,
87,1.450000,-10.606843,46.581062,-0.397545,-11.085671,166.527817,-19.108639,-0.367334,0.084086,0.179886,-2.638314,156.808014,175.588150,174.995407,-51.095589,-2.034705,18.000050,14.024342,-14.922072,-9.001995,168.790436,-23.565758,17.690102,15.373240,-18.310711,-13.709702,168.699783,-18.273939,-81.996422,101.081238,179.871948,18.219309,15.755920,-11.715485,-16.307661,167.429550,-14.160740,78.718170,211.719940,176.038147,18.107944,10.963464,-14.739609,-5.356324,161.186462,-20.406944,79.872116,102.261772,179.571289,-80.148674,210.758514,176.927048,21.482256,169.954239,-22.768637,8.408446,175.476410,-16.390491,,,,,,,,,,,,
88,1.466667,-10.613721,46.562645,-0.397839,-11.085258,166.528702,-19.108953,-0.367696,0.083090,0.179692,-2.638149,156.808182,175.588989,174.993805,-51.092373,-2.037162,18.000437,14.024143,-14.922009,-9.000172,168.790863,-23.565590,17.690866,15.373320,-18.310829,-13.709672,168.700623,-18.275352,-81.996277,101.082314,179.871719,18.219154,15.755412,-11.715328,-16.308863,167.430756,-14.162819,78.718498,211.719849,176.040070,18.108561,10.963356,-14.739442,-5.355241,161.187561,-20.404970,79.871841,102.262642,179.571487,-80.148903,210.758850,176.927094,21.483440,169.956284,-22.764879,8.409037,175.478226,-16.388706,,,,,,,,,,,,
89,1.483333,-10.606575,46.552158,-0.404462,-11.083809,166.527649,-19.108839,-0.367716,0.083338,0.179746,-2.637635,156.806732,175.588669,175.002487,-51.092831,-2.028338,18.001028,14.023974,-14.921737,-8.997674,168.790359,-23.565641,17.691521,15.373200,-18.310453,-13.708289,168.699661,-18.275660,-81.996346,101.079308,179.872421,18.220549,15.755699,-11.714968,-16.308336,167.429733,-14.163685,78.718964,211.718460,176.039368,18.108374,10.962730,-14.739388,-5.353493,161.185959,-20.403677,79.872528,102.261780,179.572113,-80.148277,210.757996,176.928085,21.486002,169.953842,-22.755394,8.409512,175.477905,-16.386000,,,,,,,,,,,,
90,1.500000,-10.623171,46.551918,-0.393017,-11.081785,166.525238,-19.107214,-0.367790,0.084620,0.179854,-2.639020,156.807541,175.587799,175.008514,-51.094910,-2.022058,18.001110,14.023258,-14.921193,-8.996297,168.787384,-23.563856,17.691656,15.372637,-18.309858,-13.706543,168.697006,-18.274294,-81.997177,101.081215,179.872269,18.220448,15.754545,-11.714466,-16.306332,167.427322,-14.162079,78.717491,211.719421,176.036606,18.108429,10.962202,-14.738840,-5.351051,161.184280,-20.401367,79.871735,102.262184,179.569534,-80.149994,210.758179,176.927917,21.488176,169.952423,-22.747635,8.408997,175.477921,-16.382524,,,,,,,,,,,,
91,1.516667,-10.632564,46.532959,-0.392078,-11.081299,166.522461,-19.105230,-0.368917,0.082602,0.179707,-2.639204,156.806320,175.587341,175.022827,-51.093567,-2.002424,18.002527,14.023413,-14.920512,-8.994492,168.783997,-23.561583,17.693470,15.372768,-18.309357,-13.706482,168.694168,-18.273489,-81.997589,101.079048,179.872513,18.221884,15.754451,-11.713721,-16.307507,167.424927,-14.161921,78.717422,211.718018,176.037949,18.109661,10.962818,-14.738027,-5.349679,161.181747,-20.396811,79.872330,102.258812,179.575821,-80.150009,210.758087,176.921509,21.489496,169.956238,-22.742796,8.407499,175.478821,-16.378746,,,,,,,,,,,,
92,1.533333,-10.644335,46.530979,-0.379174,-11.080105,166.521744,-19.103090,-0.368924,0.082062,0.179746,-2.638654,156.806854,175.586243,175.023361,-51.092312,-2.000770,18.003420,14.023105,-14.920406,-8.993736,168.783691,-23.559635,17.694252,15.372172,-18.309122,-13.705638,168.693069,-18.271454,-81.996941,101.081017,179.868286,18.222635,15.754117,-11.713746,-16.306484,167.423584,-14.159846,78.717926,211.718613,176.037598,18.110769,10.962808,-14.737938,-5.347577,161.181717,-20.394266,79.872223,102.261505,179.572586,-80.149292,210.757660,176.920227,21.490282,169.963486,-22.737492,8.407100,175.480850,-16.374334,,,,,,,,,,,,
93,1.550000,-10.630029,46.512051,-0.379327,-11.079316,166.522568,-19.102274,-0.368386,0.082770,0.180158,-2.639504,156.807312,175.585052,175.028183,-51.087357,-1.996616,18.003927,14.022523,-14.920197,-8.991339,168.785553,-23.557695,17.695602,15.372157,-18.308788,-13.705246,168.693542,-18.270952,-81.997574,101.081062,179.868896,18.223087,15.753618,-11.713564,-16.307352,167.422882,-14.160505,78.716698,211.719635,176.035919,18.110531,10.961583,-14.737800,-5.345973,161.183350,-20.393143,79.871712,102.261589,179.570053,-80.149803,210.757019,176.918610,21.491179,169.965866,-22.728420,8.407159,175.483566,-16.368612,,,,,,,,,,,,
94,1.566667,-10.633808,46.493999,-0.368322,-11.078128,166.523193,-19.101810,-0.365420,0.082916,0.179388,-2.638155,156.808121,175.589294,175.025757,-51.093327,-1.991690,18.005224,14.022441,-14.920929,-8.989482,168.786758,-23.556238,17.696329,15.371431,-18.309814,-13.704703,168.693604,-18.271080,-81.997208,101.081764,179.869720,18.225042,15.754037,-11.714334,-16.307743,167.422150,-14.161468,78.718773,211.719330,176.042801,18.111675,10.961588,-14.738211,-5.343506,161.185165,-20.391407,79.872658,102.261650,179.572342,-80.149025,210.759689,176.929840,21.492666,169.970627,-22.718998,8.406957,175.487198,-16.360641,,,,,,,,,,,,
95,1.583333,-10.689661,46.538315,-0.280859,-11.070673,166.524414,-19.098619,-0.366685,0.082833,0.179795,-2.638453,156.808075,175.588364,175.029510,-51.102768,-1.979342,18.005802,14.021717,-14.921589,-8.986418,168.789169,-23.554409,17.696400,15.370293,-18.310814,-13.698384,168.692368,-18.265093,-81.997421,101.079964,179.872162,18.226006,15.753259,-11.715086,-16.296370,167.418060,-14.153168,78.718102,211.719864,176.040756,18.112066,10.961115,-14.738480,-5.332642,161.193237,-20.396481,79.872314,102.261307,179.573730,-80.148628,210.759262,176.925949,21.496096,169.981415,-22.711458,8.407461,175.490128,-16.352209,,,,,,,,,,,,
96,1.600000,-10.679131,46.524437,-0.271069,-11.068534,166.526062,-19.097309,-0.367210,0.082396,0.179629,-2.638626,156.807098,175.588730,175.021896,-51.107204,-1.978479,18.006735,14.021322,-14.922359,-8.983386,168.792450,-23.551903,17.697357,15.369630,-18.311710,-13.696772,168.693344,-18.263683,-81.997185,101.081429,179.869324,18.227186,15.753295,-11.716170,-16.295443,167.417343,-14.152713,78.718071,211.718658,176.041260,18.112951,10.960738,-14.738774,-5.329617,161.196350,-20.395617,79.872932,102.260361,179.574966,-80.149757,210.758072,176.925995,21.498886,169.992966,-22.703413,8.408773,175.494324,-16.343102,,,,,,,,,,,,
97,1.616667,-10.701297,46.457668,-0.249937,-11.069398,166.532303,-19.098911,-0.365477,0.082966,0.179602,-2.638103,156.807953,175.587158,175.021454,-51.114925,-1.971367,18.007961,14.020856,-14.924068,-8.980371,168.797882,-23.549807,17.698235,15.368787,-18.313498,-13.699558,168.698471,-18.268431,-81.998703,101.080513,179.870270,18.229527,15.753632,-11.718063,-16.302145,167.421753,-14.160162,78.718636,211.719467,176.040543,18.113548,10.959911,-14.740227,-5.327757,161.206314,-20.390976,79.874138,102.261421,179.571243,-80.148491,210.758881,176.926285,21.500898,169.997543,-22.695076,8.409052,175.498016,-16.333597,,,,,,,,,,,,
98,1.633333,-10.667658,46.441181,-0.261034,-11.066541,166.536530,-19.098141,-0.368051,0.082808,0.179695,-2.638374,156.808334,175.586014,175.021820,-51.115673,-1.961096,18.009727,14.020695,-14.925363,-8.975847,168.804413,-23.548075,17.699732,15.367797,-18.314991,-13.696790,168.702515,-18.267502,-81.996613,101.083138,179.866745,18.231237,15.753634,-11.719590,-16.300737,167.424179,-14.160606,78.718277,211.719986,176.037155,18.115486,10.960348,-14.741114,-5.324554,161.210205,-20.390520,79.872696,102.262756,179.570862,-80.149712,210.759064,176.923401,21.501165,170.000381,-22.687519,8.410629,175.503220,-16.323814,,,,,,,,,,,,
99,1.650000,-10.652003,46.429028,-0.250196,-11.060737,166.539246,-19.097980,-0.368364,0.083471,0.179798,-2.638399,156.808167,175.584717,175.016876,-51.113831,-1.950424,18.011530,14.020465,-14.927061,-8.969739,168.809113,-23.545881,17.701977,15.366927,-18.316957,-13.691502,168.704468,-18.266939,-81.996017,101.082382,179.867477,18.232800,15.753860,-11.721756,-16.295992,167.423996,-14.161047,78.718147,211.719971,176.034622,18.117111,10.960330,-14.742048,-5.318276,161.214752,-20.391449,79.872414,102.262321,179.569107,-80.149590,210.759018,176.922363,21.507759,170.009735,-22.674931,8.413816,175.509003,-16.312853,,,,,,,,,,,,
100,1.666667,-10.625733,46.405563,-0.251502,-11.053621,166.542221,-19.099457,-0.367788,0.082918,0.179959,-2.638667,156.808228,175.586243,175.019379,-51.113777,-1.936448,18.012798,14.019303,-14.928857,-8.961246,168.813980,-23.545193,17.703287,15.365098,-18.318989,-13.684853,168.706909,-18.268524,-81.996819,101.081047,179.869751,18.234365,15.753185,-11.723771,-16.290930,167.424469,-14.164257,78.717735,211.720276,176.037460,18.118151,10.959439,-14.743389,-5.310563,161.218704,-20.392817,79.873375,102.261482,179.573059,-80.150131,210.759399,176.923264,21.519356,170.025406,-22.659376,8.419846,175.516052,-16.301060,,,,,,,,,,,,
101,1.683333,-10.601450,46.371445,-0.260658,-11.046247,166.544418,-19.101582,-0.368272,0.082935,0.179783,-2.638417,156.807907,175.586838,175.014557,-51.113586,-1.930859,18.014635,14.018811,-14.930597,-8.951279,168.817551,-23.545187,17.705362,15.364206,-18.320957,-13.677984,168.708847,-18.271574,-81.997223,101.080429,179.871124,18.236620,15.753494,-11.725761,-16.286547,167.425156,-14.169282,78.718155,211.719696,176.037567,18.119223,10.958422,-14.744684,-5.302796,161.221298,-20.392782,79.871567,102.262878,179.570770,-80.148392,210.758850,176.922668,21.532669,170.040054,-22.643917,8.426810,175.522217,-16.290722,,,,,,,,,,,,
102,1.700000,-10.573923,46.337742,-0.264994,-11.038851,166.546875,-19.105179,-0.366566,0.084023,0.179645,-2.638012,156.807404,175.589005,174.992813,-51.121437,-1.939250,18.015654,14.016804,-14.931539,-8.941067,168.821823,-23.546341,17.706770,15.362281,-18.322386,-13.671199,168.710800,-18.275797,-81.996399,101.080727,179.872482,18.238731,15.753087,-11.727015,-16.282099,167.425217,-14.175585,78.718689,211.718964,176.039825,18.118422,10.954367,-14.744833,-5.294678,161.224945,-20.395493,79.872627,102.260551,179.571777,-80.148682,210.758545,176.929230,21.543024,170.049637,-22.631794,8.432227,175.527466,-16.281336,,,,,,,,,,,,
103,1.716667,-10.536995,46.296951,-0.279976,-11.032268,166.548569,-19.109465,-0.368841,0.083787,0.179822,-2.638443,156.807083,175.587677,175.013702,-51.103897,-1.892038,18.016760,14.014509,-14.932768,-8.931219,168.826019,-23.548729,17.707962,15.357595,-18.324533,-13.665120,168.712250,-18.281029,-81.997124,101.080742,179.873734,18.240042,15.751895,-11.728213,-16.279085,167.424911,-14.183317,78.718094,211.718918,176.036667,18.118998,10.953222,-14.745278,-5.286986,161.226364,-20.397509,79.872810,102.261795,179.570953,-80.149147,210.757858,176.923553,21.549589,170.054489,-22.622654,8.437267,175.532104,-16.274878,,,,,,,,,,,,
104,1.733333,-10.494759,46.258572,-0.293842,-11.024818,166.552155,-19.116070,-0.368029,0.083826,0.179596,-2.638129,156.807953,175.588409,175.015167,-51.103275,-1.886662,18.018204,14.013384,-14.933467,-8.920944,168.832062,-23.552620,17.709967,15.356700,-18.325224,-13.658151,168.715485,-18.288231,-81.996712,101.080574,179.873154,18.241974,15.751308,-11.729013,-16.274994,167.425949,-14.193047,78.718636,211.719467,176.038116,18.119612,10.951461,-14.745869,-5.278788,161.230225,-20.402876,79.872536,102.261459,179.573486,-80.149323,210.759827,176.928955,21.557444,170.062881,-22.616556,8.442738,175.535522,-16.268141,,,,,,,,,,,,
105,1.750000,-10.534355,46.295712,-0.201662,-11.008889,166.553818,-19.122486,-0.366223,0.084687,0.179828,-2.638391,156.808411,175.587219,175.025589,-51.094009,-1.864883,18.019829,14.012253,-14.934386,-8.908920,168.836456,-23.559353,17.711782,15.354559,-18.326479,-13.643633,168.714172,-18.291416,-81.995926,101.081535,179.869797,18.242783,15.749889,-11.730033,-16.255774,167.420166,-14.194640,78.718147,211.720230,176.037445,18.121708,10.951575,-14.746377,-5.258717,161.239853,-20.419098,79.871902,102.262787,179.567856,-80.149979,210.759598,176.930527,21.568424,170.077057,-22.609386,8.450343,175.540573,-16.263855,,,,,,,,,,,,
106,1.766667,-10.498470,46.252289,-0.215616,-10.997795,166.556702,-19.133919,-0.368013,0.084262,0.179238,-2.638054,156.807343,175.588654,175.023361,-51.094959,-1.859082,18.020817,14.010821,-14.935594,-8.895426,168.841293,-23.567364,17.712753,15.352711,-18.327934,-13.633124,168.716751,-18.303921,-81.997261,101.080345,179.873535,18.244097,15.748957,-11.731375,-16.248480,167.420975,-14.209758,78.719048,211.718323,176.037766,18.122307,10.949993,-14.747193,-5.246789,161.242966,-20.428122,79.871384,102.262589,179.570251,-80.149185,210.759659,176.931580,21.582554,170.090073,-22.601631,8.459478,175.544983,-16.260635,,,,,,,,,,,,
107,1.783333,-10.468984,46.280571,-0.190734,-10.980783,166.555893,-19.143738,-0.365985,0.084325,0.179643,-2.638264,156.807953,175.589188,175.025284,-51.087547,-1.846601,18.022684,14.009936,-14.936214,-8.881549,168.845230,-23.577579,17.715052,15.351185,-18.328802,-13.616106,168.714722,-18.310526,-81.996956,101.079597,179.873138,18.245913,15.748632,-11.732130,-16.228983,167.414993,-14.216028,78.718445,211.719513,176.040146,18.123861,10.949239,-14.747432,-5.228080,161.243622,-20.445240,79.870979,102.263069,179.569000,-80.148788,210.759705,176.932327,21.597614,170.097595,-22.592010,8.468929,175.549545,-16.259850,,,,,,,,,,,,
108,1.800000,-10.445009,46.219196,-0.203687,-10.969511,166.557846,-19.160425,-0.365524,0.083299,0.179062,-2.637173,156.807739,175.588974,175.033340,-51.081558,-1.831453,18.023392,14.008352,-14.936913,-8.866528,168.848114,-23.590508,17.715914,15.348920,-18.329391,-13.605822,168.716354,-18.329515,-81.996605,101.079987,179.872391,18.246401,15.747139,-11.733083,-16.223072,167.415482,-14.238177,78.720093,211.718491,176.041840,18.124718,10.948353,-14.748027,-5.215314,161.246109,-20.456902,79.872574,102.261101,179.571198,-80.147255,210.760452,176.929718,21.613335,170.102509,-22.585186,8.478669,175.552307,-16.259724,,,,,,,,,,,,
109,1.816667,-10.434146,46.169956,-0.210467,-10.957451,166.557465,-19.176607,-0.367386,0.083547,0.179697,-2.637901,156.808151,175.588516,175.028290,-51.074539,-1.832910,18.024782,14.006856,-14.937260,-8.851334,168.848984,-23.604345,17.717705,15.347239,-18.330009,-13.594638,168.715698,-18.347738,-81.996117,101.081108,179.871719,18.247431,15.745918,-11.733412,-16.215307,167.414200,-14.258788,78.718758,211.719803,176.039230,18.126122,10.946804,-14.748101,-5.202409,161.245865,-20.467817,79.871582,102.263222,179.570053,-80.148491,210.759430,176.927429,21.628376,170.109268,-22.579161,8.490173,175.554794,-16.263681,,,,,,,,,,,,
