Format Version,1.22,Take Name,BRS2 Stand10min,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-08-25 02.59.21.496 PM,Total Frames in Take,79990,Total Exported Frames,19998,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
38,0.633333,19.019381,-3.432324,5.957890,-3.011272,165.552475,-14.975097,-0.077259,0.915662,0.360616,1.694013,155.794662,174.703369,-9.781742,-32.371979,-13.865942,15.376764,13.269300,-13.612003
39,0.650000,18.995115,-3.432823,5.956885,-3.019736,165.550903,-14.999112,-0.079265,0.915385,0.360845,1.693305,155.794373,174.702484,-9.798710,-32.364338,-13.874072,15.377337,13.269074,-13.613336
40,0.666667,18.979635,-3.419878,5.956820,-3.029391,165.549118,-15.022151,-0.075619,0.917924,0.360799,1.693650,155.794708,174.705032,-9.803921,-32.361252,-13.864574,15.377680,13.268200,-13.614906
41,0.683333,18.958746,-3.402542,5.957171,-3.040499,165.549011,-15.043612,-0.074847,0.918953,0.360649,1.694029,155.794113,174.706512,-9.810787,-32.357491,-13.866896,15.378636,13.267930,-13.616943
42,0.700000,18.971262,-3.398166,5.953422,-3.054583,165.550735,-15.065205,-0.077359,0.917828,0.360515,1.693041,155.793564,174.706223,-9.827570,-32.351414,-13.870014,15.378578,13.266826,-13.618733
43,0.716667,18.968245,-3.401326,5.964725,-3.066929,165.552490,-15.083136,-0.081279,0.915815,0.360791,1.692394,155.793152,174.703033,-9.834790,-32.348202,-13.868964,15.379050,13.266152,-13.620014
44,0.733333,18.968260,-3.390382,5.973769,-3.078296,165.553772,-15.099457,-0.079287,0.916399,0.360917,1.692700,155.793076,174.703354,-9.849097,-32.352177,-13.875477,15.380178,13.265472,-13.621177
45,0.750000,18.954964,-3.377588,5.978541,-3.088413,165.555115,-15.115325,-0.077315,0.915526,0.360510,1.692779,155.794479,174.701172,-9.856193,-32.351067,-13.876880,15.380500,13.264702,-13.622783
46,0.766667,18.947556,-3.372324,5.993717,-3.100074,165.556763,-15.134391,-0.080529,0.914570,0.361018,1.692364,155.794235,174.698181,-9.868375,-32.346256,-13.877760,15.380823,13.263395,-13.624956
47,0.783333,18.958664,-3.384473,6.012101,-3.109108,165.559280,-15.152146,-0.083961,0.913526,0.360673,1.692027,155.793625,174.697067,-9.883305,-32.346653,-13.878829,15.381039,13.262582,-13.627145
