Format Version,1.22,Take Name,pm2_tran_004,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-16 11.01.39.107 AM,Total Frames in Take,1017,Total Exported Frames,255,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.266667,4.537598,3.233185,-5.405759,-4.225361,176.101395,-16.983507,-0.331233,0.060952,0.180440,-2.595253,156.778778,175.564606,-172.313416,-52.929173,6.255076,15.231437,16.765591,-15.219352,0.253066,178.844940,-18.224123,14.948660,18.496492,-18.431309,-6.822886,178.390030,-17.701126,-81.851295,101.073929,179.645599,15.703524,18.113922,-11.858026,-11.438315,176.718918,-16.904268,78.760376,211.691376,176.082047,15.059013,13.704106,-15.367868,1.104516,170.453278,-15.106064,79.927536,102.179863,179.622070,-80.181412,210.746170,176.991302,20.414400,178.541565,7.214397,,,,,,,,,,,,,,,
17,0.283333,4.539525,3.234872,-5.406091,-4.223283,176.100784,-16.986021,-0.331781,0.061019,0.180319,-2.595429,156.778870,175.565033,-172.308060,-52.923512,6.260055,15.231914,16.765369,-15.219294,0.254625,178.844696,-18.226963,14.949491,18.496267,-18.431074,-6.821287,178.389771,-17.703835,-81.851593,101.074242,179.646652,15.703462,18.113367,-11.858036,-11.436018,176.718384,-16.906610,78.760315,211.691315,176.081863,15.059659,13.704245,-15.367927,1.107220,170.451813,-15.108246,79.927155,102.180771,179.622070,-80.181625,210.745712,176.993118,20.414242,178.535568,7.212621,,,,,,,,,,,,,,,
18,0.300000,4.541013,3.231108,-5.410416,-4.219767,176.098938,-16.988741,-0.331539,0.061700,0.180165,-2.595916,156.779190,175.563766,-172.302841,-52.919392,6.265364,15.231840,16.764912,-15.218878,0.257715,178.843048,-18.229822,14.949542,18.495659,-18.430538,-6.818047,178.388718,-17.707029,-81.852188,101.074768,179.646103,15.703660,18.113174,-11.857585,-11.433671,176.717773,-16.910315,78.759987,211.691406,176.079865,15.059137,13.703610,-15.367682,1.112703,170.447708,-15.109068,79.925980,102.180840,179.618210,-80.181549,210.747177,176.990112,20.413908,178.532608,7.216162,,,,,,,,,,,,,,,
19,0.316667,4.538310,3.232671,-5.416190,-4.216846,176.098877,-16.993259,-0.331486,0.061751,0.180379,-2.595213,156.778732,175.566467,-172.305725,-52.918911,6.265930,15.232365,16.764957,-15.218097,0.261906,178.841873,-18.234131,14.950252,18.495693,-18.429977,-6.814143,178.388168,-17.711031,-81.851265,101.074005,179.648819,15.704282,18.113489,-11.856771,-11.430146,176.717834,-16.914114,78.760490,211.691238,176.082535,15.059352,13.703362,-15.366715,1.112793,170.449158,-15.115232,79.926849,102.180305,179.622559,-80.180977,210.745743,176.995163,20.414612,178.530960,7.219255,,,,,,,,,,,,,,,
20,0.333333,4.535289,3.230920,-5.434569,-4.213139,176.097900,-16.997379,-0.332776,0.061882,0.180393,-2.595972,156.778473,175.565338,-172.303238,-52.916332,6.266737,15.231778,16.764694,-15.217376,0.266853,178.839600,-18.238846,14.949597,18.495369,-18.429291,-6.809955,178.388229,-17.715132,-81.851997,101.073814,179.649124,15.703611,18.113131,-11.855909,-11.426294,176.718933,-16.918367,78.759705,211.690994,176.079987,15.058806,13.703195,-15.366120,1.114639,170.446335,-15.118652,79.926079,102.181267,179.620407,-80.181786,210.745239,176.992493,20.416634,178.524567,7.218683,,,,,,,,,,,,,,,
21,0.350000,4.535757,3.228967,-5.453957,-4.209034,176.096497,-17.002396,-0.330086,0.062541,0.180612,-2.595601,156.778900,175.565735,-172.301407,-52.923698,6.266971,15.231824,16.764816,-15.216817,0.271681,178.836594,-18.244028,14.948649,18.495092,-18.428680,-6.804910,178.387970,-17.719963,-81.851379,101.073769,179.647812,15.704224,18.113276,-11.855341,-11.421567,176.719772,-16.923460,78.759872,211.691711,176.082031,15.059465,13.703860,-15.365637,1.116436,170.443192,-15.123474,79.925835,102.182068,179.617218,-80.180992,210.744980,176.996796,20.412613,178.507919,7.223791,,,,,,,,,,,,,,,
22,0.366667,4.532820,3.214683,-5.474307,-4.204239,176.096893,-17.007416,-0.330786,0.061447,0.180530,-2.596685,156.778214,175.564926,-172.297607,-52.919636,6.264651,15.231741,16.764616,-15.216032,0.277562,178.835114,-18.248098,14.949091,18.495449,-18.427631,-6.798969,178.389679,-17.726246,-81.852615,101.073227,179.646179,15.704048,18.112919,-11.854437,-11.416529,176.722595,-16.929832,78.758858,211.690933,176.082108,15.058762,13.703065,-15.365246,1.118664,170.441681,-15.127003,79.925545,102.181091,179.616882,-80.182243,210.745422,176.989395,,,,,,,,,,,,,,,,,,
23,0.383333,4.525392,3.201912,-5.490031,-4.199545,176.096512,-17.012545,-0.332355,0.061068,0.180359,-2.596130,156.778000,175.564438,-172.295670,-52.921505,6.267159,15.231320,16.764744,-15.215879,0.283877,178.833588,-18.253073,14.948670,18.495583,-18.427307,-6.793626,178.389603,-17.732065,-81.852226,101.073387,179.646698,15.703927,18.113194,-11.854425,-11.411529,176.724274,-16.936386,78.759560,211.690475,176.080658,15.058477,13.703388,-15.365100,1.120735,170.440094,-15.130300,79.925903,102.179909,179.619171,-80.181030,210.745377,176.985519,,,,,,,,,,,,,,,,,,
24,0.400000,4.515580,3.200014,-5.496698,-4.196754,176.096863,-17.017796,-0.331232,0.062070,0.179755,-2.596453,156.778381,175.565292,-172.290817,-52.925453,6.274983,15.231414,16.765339,-15.216115,0.286935,178.833054,-18.258533,14.948472,18.496021,-18.427784,-6.790736,178.390137,-17.737738,-81.853088,101.074509,179.647827,15.704157,18.113594,-11.854577,-11.407923,176.725510,-16.941906,78.759842,211.690002,176.081161,15.058597,13.704231,-15.365176,1.122597,170.440353,-15.134597,79.925652,102.179359,179.619934,-80.181389,210.745789,176.992844,,,,,,,,,,,,,,,,,,
25,0.416667,4.511807,3.202758,-5.492355,-4.196357,176.096970,-17.022640,-0.330796,0.061198,0.180180,-2.595556,156.779160,175.565125,-172.295273,-52.916565,6.269780,15.231687,16.765539,-15.216610,0.286911,178.833481,-18.263796,14.949703,18.496681,-18.428329,-6.790180,178.390060,-17.742649,-81.851837,101.074646,179.646042,15.703754,18.113777,-11.855046,-11.407969,176.724945,-16.946497,78.760323,211.691376,176.082642,15.058353,13.703802,-15.365660,1.123520,170.440887,-15.139252,79.924820,102.181480,179.619415,-80.179939,210.745193,176.993759,,,,,,,,,,,,,,,,,,
