Format Version,1.22,Take Name,Alpha Translation Offset,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2019-10-02 08.48.43.900 PM,Total Frames in Take,361,Total Exported Frames,91,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
31,0.516667,-3.160298,24.219904,2.623225,-2.813632,159.684937,0.205812,-0.042873,-0.054051,0.257731,0.262208,156.399078,183.547775,-179.463150,17.696739,179.696213,16.534351,21.492418,-2.086848
32,0.533333,-3.161952,24.215317,2.616503,-2.808856,159.682053,0.207361,-0.042883,-0.054321,0.257257,0.262034,156.399460,183.546036,-179.467224,17.699684,179.698105,16.534698,21.491898,-2.089849
33,0.550000,-3.139773,24.220160,2.590789,-2.802711,159.676865,0.206949,-0.043068,-0.054859,0.257450,0.261607,156.398697,183.548462,-179.459946,17.606094,179.624374,16.541342,21.497257,-2.094824
34,0.566667,-3.204998,24.239885,2.621731,-2.787482,159.668488,0.215534,-0.044433,-0.056383,0.257799,0.261829,156.398941,183.544174,-179.466187,17.606663,179.629944,16.541151,21.495996,-2.096469
35,0.583333,-3.211674,24.224890,2.613497,-2.777250,159.663940,0.216136,-0.046715,-0.056084,0.257945,0.261069,156.398834,183.543381,-179.469498,17.624224,179.636627,16.542067,21.495529,-2.097468
36,0.600000,-3.230859,24.200682,2.613098,-2.766143,159.660690,0.215062,-0.043077,-0.056393,0.257296,0.261375,156.399460,183.545303,-179.470688,17.616657,179.633972,16.542852,21.495304,-2.098063
37,0.616667,-3.238990,24.169996,2.613554,-2.755894,159.658371,0.213707,-0.041944,-0.053909,0.257606,0.261437,156.399033,183.547653,-179.469727,17.620453,179.635056,16.542700,21.494493,-2.097902
38,0.633333,-3.233587,24.148106,2.610564,-2.743998,159.656921,0.212493,-0.042959,-0.055081,0.258117,0.261512,156.399734,183.545227,-179.464630,17.633312,179.627960,16.543392,21.494116,-2.096375
39,0.650000,-3.232362,24.118767,2.586510,-2.732319,159.657730,0.211952,-0.043797,-0.054195,0.257526,0.260647,156.399612,183.543365,-179.477493,17.731237,179.715332,16.537308,21.487518,-2.092120
40,0.666667,-3.221933,24.089922,2.577236,-2.720657,159.658691,0.210257,-0.043805,-0.053697,0.257469,0.261391,156.399719,183.544510,-179.476700,17.723686,179.709473,16.537994,21.486906,-2.089976
41,0.683333,-3.208630,24.048954,2.566505,-2.709614,159.659668,0.207976,-0.043591,-0.054885,0.257707,0.261275,156.399323,183.545410,-179.472946,17.727137,179.710434,16.538929,21.486641,-2.087995
