Format Version,1.22,Take Name,pm2_tran_005,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-16 11.04.57.329 AM,Total Frames in Take,86577,Total Exported Frames,21645,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
45,0.750000,7.842967,2.214430,-2.666816,-5.535396,178.237122,-27.465633,-0.347667,0.107134,0.179369,-2.648702,156.770752,175.574463,-172.630585,-45.536079,6.851051,12.511752,16.612888,-21.338316
46,0.766667,,,,,,,,,,,,,,,,,,
47,0.783333,,,,,,,,,,,,,,,,,,
48,0.800000,7.820346,2.159835,-2.680645,-5.522621,178.230530,-27.535194,-0.349386,0.106248,0.179146,-2.648603,156.770477,175.573410,-172.686630,-45.535252,6.842694,12.512223,16.608822,-21.352104
49,0.816667,7.799633,2.158407,-2.686752,-5.517687,178.228470,-27.556023,-0.348480,0.105847,0.179217,-2.647854,156.770416,175.574356,-172.681778,-45.509174,6.850221,12.511293,16.606274,-21.356831
50,0.833333,7.788230,2.161090,-2.697413,-5.513138,178.226166,-27.575254,-0.349678,0.104667,0.178821,-2.648775,156.771332,175.572601,-172.701355,-45.497791,6.847067,12.512877,16.606060,-21.361240
51,0.850000,7.782554,2.160630,-2.705789,-5.508373,178.223557,-27.593985,-0.352837,0.104094,0.178954,-2.648650,156.772369,175.568146,-172.723999,-45.494400,6.843209,12.513061,16.604496,-21.365850
52,0.866667,7.771217,2.159411,-2.709312,-5.502799,178.220718,-27.611164,-0.351782,0.103708,0.179089,-2.648182,156.770950,175.569748,-172.737747,-45.487747,6.844929,12.513508,16.603176,-21.370571
53,0.883333,7.767707,2.153515,-2.709358,-5.497061,178.218536,-27.626717,-0.349199,0.105182,0.179212,-2.648636,156.771439,175.572571,-172.796814,-45.466366,6.777888,12.511489,16.598879,-21.376926
54,0.900000,7.761803,2.147677,-2.710032,-5.490449,178.217422,-27.640787,-0.350357,0.105033,0.179054,-2.648430,156.770477,175.573212,-172.817291,-45.463024,6.768873,12.512277,16.597311,-21.381483
55,0.916667,7.754914,2.140314,-2.708642,-5.483972,178.217239,-27.653460,-0.350985,0.105234,0.178883,-2.648664,156.771500,175.571304,-172.824799,-45.459835,6.775509,12.513537,16.596828,-21.384609
56,0.933333,,,,,,,,,,,,,,,,,,
57,0.950000,7.738113,2.144398,-2.712753,-5.474846,178.218994,-27.675549,-0.350691,0.103834,0.178662,-2.648621,156.770493,175.571457,-172.849564,-45.460621,6.783464,12.513973,16.595486,-21.389050
58,0.966667,7.740240,2.149542,-2.716572,-5.470489,178.221481,-27.685112,-0.349679,0.105122,0.178530,-2.647891,156.770859,175.574249,-172.896835,-45.518608,6.738917,12.511950,16.594931,-21.392969
59,0.983333,,,,,,,,,,,,,,,,,,
60,1.000000,,,,,,,,,,,,,,,,,,
61,1.016667,7.757739,2.154023,-2.722048,-5.452733,178.225052,-27.709415,-0.349023,0.104045,0.177982,-2.647627,156.771515,175.572891,-172.891876,-45.484577,6.753610,12.511534,16.591066,-21.399712
62,1.033333,7.758316,2.150843,-2.731743,-5.446508,178.223282,-27.715853,-0.348800,0.103776,0.178839,-2.648640,156.771454,175.573257,-172.899277,-45.486610,6.749896,12.511656,16.589050,-21.400482
63,1.050000,7.756875,2.143946,-2.745912,-5.441113,178.222748,-27.721809,-0.348444,0.104205,0.178309,-2.648026,156.770325,175.574356,-172.897171,-45.478828,6.754099,12.511616,16.587687,-21.400894
64,1.066667,7.768409,2.142700,-2.750744,-5.436007,178.224640,-27.725685,-0.350456,0.104535,0.178505,-2.648614,156.769913,175.572540,-172.899185,-45.480949,6.753522,12.512279,16.588194,-21.401253
65,1.083333,,,,,,,,,,,,,,,,,,
66,1.100000,7.804904,2.136186,-2.734879,-5.423201,178.234283,-27.735323,-0.346744,0.105072,0.178451,-2.648411,156.771667,175.574219,-172.903320,-45.484562,6.751307,12.512213,16.589489,-21.401243
67,1.116667,7.817347,2.139117,-2.733072,-5.419135,178.239410,-27.740627,-0.348407,0.104286,0.178140,-2.648254,156.771210,175.573135,-172.906982,-45.497139,6.754474,12.511664,16.590134,-21.401640
68,1.133333,7.829050,2.145833,-2.731708,-5.416704,178.242859,-27.747356,-0.349481,0.103832,0.178395,-2.648108,156.771561,175.571686,-172.905518,-45.499729,6.755098,12.512234,16.590841,-21.402132
69,1.150000,,,,,,,,,,,,,,,,,,
70,1.166667,,,,,,,,,,,,,,,,,,
71,1.183333,7.839768,2.149266,-2.747341,-5.408830,178.241318,-27.771742,-0.351854,0.104268,0.178551,-2.649276,156.770844,175.569931,-172.889664,-45.486462,6.762946,12.514096,16.589373,-21.400305
72,1.200000,,,,,,,,,,,,,,,,,,
73,1.216667,7.845218,2.153891,-2.766974,-5.407917,178.236801,-27.790550,-0.349591,0.105447,0.178694,-2.648625,156.771225,175.573975,-172.813675,-45.358841,6.842650,12.519073,16.588270,-21.396955
74,1.233333,7.851390,2.164784,-2.774534,-5.410839,178.237549,-27.801466,-0.349776,0.105179,0.179130,-2.648116,156.771088,175.572479,-172.897232,-45.495277,6.768977,12.516943,16.589048,-21.396523
75,1.250000,7.853418,2.173176,-2.768595,-5.412084,178.238052,-27.811449,-0.349271,0.105544,0.179245,-2.648598,156.770401,175.574295,-172.830597,-45.383827,6.836318,12.520641,16.589624,-21.394413
76,1.266667,7.850391,2.178016,-2.754023,-5.412649,178.237839,-27.820339,-0.348003,0.105219,0.178609,-2.648487,156.771835,175.573181,-172.889450,-45.505550,6.768815,12.516224,16.589678,-21.395311
77,1.283333,,,,,,,,,,,,,,,,,,
78,1.300000,7.833179,2.177719,-2.721088,-5.412279,178.235031,-27.835781,-0.351970,0.103378,0.178945,-2.648027,156.771088,175.570435,-172.820480,-45.393829,6.843460,12.522308,16.590424,-21.394129
79,1.316667,7.817170,2.161301,-2.707153,-5.409864,178.231308,-27.842003,-0.351595,0.104388,0.179420,-2.648627,156.772156,175.571518,-172.814529,-45.386635,6.847333,12.522457,16.589481,-21.393751
80,1.333333,7.804784,2.144664,-2.695457,-5.405563,178.228134,-27.847675,-0.351536,0.104074,0.179080,-2.648628,156.771851,175.572296,-172.811691,-45.397373,6.849761,12.522708,16.588604,-21.392778
81,1.350000,,,,,,,,,,,,,,,,,,
82,1.366667,,,,,,,,,,,,,,,,,,
83,1.383333,,,,,,,,,,,,,,,,,,
84,1.400000,7.795732,2.063700,-2.692244,-5.390265,178.224701,-27.856239,-0.349089,0.105668,0.178857,-2.648205,156.771713,175.573959,-172.799561,-45.392677,6.872153,12.526105,16.587330,-21.393436
85,1.416667,7.785454,2.061999,-2.697962,-5.390363,178.223557,-27.854973,-0.349676,0.105582,0.178729,-2.647875,156.772003,175.573013,-172.800629,-45.399769,6.872390,12.527002,16.586920,-21.393585
86,1.433333,7.774704,2.066271,-2.696643,-5.391471,178.222183,-27.851776,-0.350285,0.106526,0.179570,-2.648827,156.771286,175.572327,-172.795441,-45.398663,6.877589,12.527211,16.586512,-21.393591
87,1.450000,7.765445,2.072031,-2.686961,-5.394257,178.220459,-27.846786,-0.352449,0.104620,0.178873,-2.649112,156.770187,175.570816,-172.794479,-45.402668,6.882042,12.527635,16.586151,-21.393950
88,1.466667,7.757360,2.083245,-2.679899,-5.396754,178.218979,-27.840525,-0.347796,0.105722,0.178939,-2.648211,156.772034,175.571747,-172.792770,-45.401093,6.884366,12.528438,16.586157,-21.394062
89,1.483333,7.752219,2.085345,-2.670499,-5.397942,178.217987,-27.833101,-0.349320,0.106841,0.178969,-2.648488,156.770691,175.574631,-172.792282,-45.401829,6.889146,12.529376,16.585960,-21.393841
90,1.500000,7.734265,2.086884,-2.667264,-5.396885,178.216751,-27.823893,-0.347756,0.105780,0.179165,-2.647985,156.770081,175.575745,-172.792862,-45.402134,6.884608,12.529860,16.585659,-21.393208
91,1.516667,,,,,,,,,,,,,,,,,,
92,1.533333,7.722430,2.072914,-2.664357,-5.389990,178.216797,-27.805693,-0.351944,0.105328,0.179508,-2.648255,156.770340,175.571548,-172.788986,-45.399204,6.892106,12.531000,16.585375,-21.393230
93,1.550000,7.720152,2.059457,-2.669354,-5.383951,178.216080,-27.796247,-0.349545,0.105081,0.178872,-2.648497,156.770645,175.573914,-172.782562,-45.399902,6.898301,12.530788,16.584932,-21.393322
94,1.566667,7.710264,2.053075,-2.676807,-5.375921,178.215576,-27.786222,-0.347780,0.104480,0.178253,-2.647727,156.770630,175.575775,-172.784286,-45.403339,6.896431,12.531449,16.585442,-21.393105
95,1.583333,,,,,,,,,,,,,,,,,,
96,1.600000,7.730215,2.046337,-2.693967,-5.360539,178.218506,-27.768044,-0.348259,0.105628,0.178428,-2.647929,156.771225,175.574234,-172.775284,-45.406654,6.901324,12.531439,16.585285,-21.392220
97,1.616667,,,,,,,,,,,,,,,,,,
98,1.633333,7.747009,2.047724,-2.716327,-5.352889,178.217499,-27.751261,-0.348378,0.106004,0.178955,-2.649015,156.770432,175.574417,-172.776825,-45.400162,6.895067,12.531630,16.584558,-21.390574
99,1.650000,7.738856,2.063849,-2.719819,-5.351411,178.214523,-27.743059,-0.346674,0.103848,0.178413,-2.648089,156.770203,175.575348,-172.771439,-45.392796,6.891675,12.530672,16.583242,-21.389534
