Format Version,1.22,Take Name,CS2__000,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-04-03 11.18.09.233 AM,Total Frames in Take,76934,Total Exported Frames,19234,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,0.966667,-6.681841,-0.310010,-7.947382,-0.820421,166.032547,-16.440310,-0.296216,-0.008128,0.190829,-2.569892,156.782883,175.531113,179.114548,-53.224018,1.332226,16.186663,13.760874,-8.263419
59,0.983333,-6.692404,-0.307737,-7.934739,-0.817537,166.032227,-16.452585,-0.293753,-0.008701,0.191221,-2.569430,156.782318,175.530060,179.103470,-53.224785,1.322211,16.186945,13.760890,-8.263991
60,1.000000,-6.689494,-0.314043,-7.933870,-0.812930,166.031769,-16.465229,-0.297894,-0.005606,0.190978,-2.570070,156.781998,175.533875,179.115677,-53.217766,1.334130,16.186853,13.760506,-8.263412
61,1.016667,-6.696249,-0.323102,-7.932746,-0.806586,166.029602,-16.476702,-0.296108,-0.006440,0.191097,-2.569635,156.781845,175.533173,179.104050,-53.223259,1.316047,16.186289,13.760063,-8.262381
62,1.033333,,,,,,,,,,,,,,,,,,
63,1.050000,-6.727560,-0.340464,-7.939714,-0.792738,166.021194,-16.497309,-0.295176,-0.007895,0.190682,-2.569597,156.782715,175.532379,179.134232,-53.213497,1.336689,16.187466,13.760721,-8.260701
64,1.066667,,,,,,,,,,,,,,,,,,
65,1.083333,-6.785251,-0.321644,-7.958807,-0.787842,166.011292,-16.513550,-0.296989,-0.003917,0.190824,-2.570098,156.783264,175.533966,179.117706,-53.220116,1.342399,16.187986,13.760588,-8.262271
66,1.100000,-6.793988,-0.293219,-7.962227,-0.788704,166.012054,-16.524353,-0.294974,-0.010676,0.190728,-2.570432,156.783981,175.526596,179.108292,-53.229214,1.340554,16.188023,13.760468,-8.264012
67,1.116667,-6.800950,-0.265732,-7.966856,-0.790163,166.014252,-16.536680,-0.293720,-0.007125,0.190700,-2.569275,156.782959,175.533707,179.087067,-53.238022,1.333902,16.188578,13.760890,-8.266000
68,1.133333,,,,,,,,,,,,,,,,,,
69,1.150000,-6.803083,-0.227907,-7.973763,-0.790374,166.017914,-16.562305,-0.295144,-0.007246,0.190431,-2.569869,156.783493,175.533279,179.068420,-53.251820,1.344365,16.190363,13.760405,-8.270557
70,1.166667,,,,,,,,,,,,,,,,,,
71,1.183333,-6.783566,-0.222505,-7.973135,-0.779979,166.017380,-16.588257,-0.296318,-0.005291,0.190991,-2.570157,156.782776,175.534149,179.052612,-53.260597,1.354812,16.191818,13.758667,-8.274210
72,1.200000,-6.764772,-0.235176,-7.981843,-0.772054,166.015472,-16.602152,-0.295483,-0.009013,0.191175,-2.569482,156.783127,175.528595,179.057907,-53.264912,1.366852,16.191549,13.757202,-8.275170
73,1.216667,-6.756418,-0.248217,-7.984574,-0.762599,166.013474,-16.614933,-0.296601,-0.004739,0.191013,-2.569657,156.782440,175.535339,178.984161,-53.256695,1.304102,16.189440,13.755128,-8.275599
74,1.233333,-6.754519,-0.259269,-7.988436,-0.753212,166.012741,-16.628963,-0.295674,-0.006184,0.190739,-2.570365,156.783875,175.531326,178.978653,-53.259182,1.302484,16.189543,13.754624,-8.276380
75,1.250000,-6.747237,-0.264224,-7.994190,-0.743296,166.011383,-16.642185,-0.295363,-0.007945,0.191157,-2.569540,156.782715,175.533035,178.965942,-53.268299,1.298348,16.189039,13.753719,-8.276938
76,1.266667,,,,,,,,,,,,,,,,,,
77,1.283333,-6.755167,-0.291005,-8.008129,-0.725752,166.011917,-16.670067,-0.296899,-0.004038,0.191484,-2.569865,156.783127,175.535797,178.966797,-53.260071,1.311984,16.189293,13.752149,-8.278915
