Format Version,1.22,Take Name,BRS_TRAN_001,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2020-10-26 10.36.43.939 AM,Total Frames in Take,851,Total Exported Frames,214,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.100000,13.651275,35.668213,2.214110,-18.060095,163.411514,-19.524271,-0.041554,0.888143,0.347790,1.734579,155.793182,174.789429,-9.150410,-18.119354,-8.100018,7.702375,20.023890,-24.411354,-15.498551,166.784058,-22.953854,9.128968,18.629738,-21.345652,-20.848269,165.288574,-18.523050,-77.455925,99.805275,179.924957,6.000185,18.376339,-27.171928,-23.907801,162.993912,-15.258826,82.864998,210.826828,174.430557,8.007174,23.087830,-24.713675,-12.002289,158.578110,-21.349092,84.575890,101.506714,177.331726,-75.919617,209.538269,177.516937,-0.058589,172.213318,-13.598138,4.072180,164.374359,-10.588855,,,,,,,,,,,,,,,,,,
7,0.116667,13.657014,35.686569,2.213809,-18.059780,163.412613,-19.517590,-0.041606,0.888238,0.347543,1.734905,155.792023,174.790451,-9.155770,-18.117439,-8.103959,7.701965,20.023371,-24.411654,-15.499549,166.785675,-22.947641,9.129675,18.629770,-21.345327,-20.847776,165.289368,-18.515314,-77.455818,99.805542,179.923920,5.998513,18.375191,-27.172453,-23.906126,162.994171,-15.250357,82.865448,210.824249,174.430191,8.006557,23.087204,-24.714453,-12.002368,158.579803,-21.344646,84.576591,101.506165,177.332397,-75.920006,209.537216,177.520828,-0.055071,172.212479,-13.596260,4.075997,164.371918,-10.591620,,,,,,,,,,,,,,,,,,
8,0.133333,13.639083,35.704361,2.230324,-18.056570,163.416351,-19.513607,-0.040712,0.887344,0.347580,1.734575,155.793396,174.788818,-9.152087,-18.121735,-8.100237,7.701994,20.022408,-24.410780,-15.498199,166.789688,-22.944780,9.129171,18.628811,-21.344831,-20.844885,165.292419,-18.510918,-77.456032,99.807129,179.920242,5.999905,18.374834,-27.171444,-23.901739,162.996765,-15.244873,82.865608,210.825562,174.432755,8.006104,23.085863,-24.713268,-11.997949,158.585114,-21.341589,84.576958,101.506912,177.332138,-75.920952,209.538574,177.518097,-0.049925,172.215088,-13.591963,4.079656,164.371567,-10.591250,,,,,,,,,,,,,,,,,,
9,0.150000,13.647706,35.682743,2.238084,-18.050905,163.420288,-19.513134,-0.040904,0.887759,0.347634,1.735863,155.792572,174.789154,-9.153172,-18.120886,-8.105461,7.701255,20.021864,-24.409729,-15.491249,166.794449,-22.942526,9.128811,18.628862,-21.344110,-20.839647,165.296066,-18.511108,-77.456512,99.805260,179.924469,5.998456,18.374006,-27.170456,-23.897739,162.999619,-15.246791,82.868416,210.824371,174.434631,8.005932,23.085140,-24.711834,-11.991462,158.589554,-21.339893,84.577393,101.509026,177.327911,-75.919434,209.537216,177.518387,-0.045891,172.217911,-13.584578,4.085039,164.373962,-10.585910,,,,,,,,,,,,,,,,,,
10,0.166667,13.658238,35.658058,2.232534,-18.042290,163.421448,-19.512297,-0.043254,0.885489,0.347535,1.736140,155.791550,174.789078,-9.148439,-18.116991,-8.105659,7.702006,20.022331,-24.408298,-15.480659,166.795609,-22.940237,9.128947,18.628567,-21.343065,-20.831099,165.297607,-18.511148,-77.456024,99.805557,179.922394,5.999443,18.374958,-27.168894,-23.890907,163.001282,-15.248348,82.869064,210.822815,174.436920,8.007026,23.085876,-24.710127,-11.982966,158.589890,-21.337227,84.576973,101.508820,177.331451,-75.919815,209.536194,177.513351,-0.038979,172.219711,-13.578045,4.090785,164.376648,-10.577255,,,,,,,,,,,,,,,,,,
11,0.183333,13.656360,35.646690,2.229592,-18.034557,163.420685,-19.509851,-0.042758,0.885516,0.347556,1.735953,155.792007,174.790161,-9.142550,-18.119469,-8.102988,7.701704,20.022421,-24.406898,-15.472005,166.794403,-22.937534,9.128681,18.628443,-21.341690,-20.823385,165.297134,-18.509331,-77.454712,99.806038,179.922440,5.999237,18.375156,-27.167744,-23.883991,163.001297,-15.246947,82.869675,210.823273,174.440948,8.006779,23.086157,-24.708431,-11.975225,158.588486,-21.333466,84.576645,101.508270,177.331970,-75.920998,209.537048,177.514435,-0.032546,172.220001,-13.574195,4.095794,164.377548,-10.569805,,,,,,,,,,,,,,,,,,
12,0.200000,13.651406,35.660458,2.226885,-18.030609,163.420242,-19.505793,-0.043034,0.887141,0.347117,1.735734,155.792313,174.790192,-9.131701,-18.136564,-8.133992,7.704734,20.023972,-24.404140,-15.468953,166.793625,-22.934481,9.128383,18.628231,-21.340218,-20.819229,165.296768,-18.504808,-77.456726,99.804428,179.928589,6.000775,18.376791,-27.166128,-23.879000,163.001236,-15.241421,82.870071,210.823059,174.436859,8.015042,23.089481,-24.703196,-11.971829,158.587952,-21.330162,84.576653,101.508415,177.331589,-75.920189,209.538940,177.517883,-0.027844,172.217743,-13.575816,4.100860,164.375351,-10.571176,,,,,,,,,,,,,,,,,,
13,0.216667,13.664491,35.679169,2.215868,-18.031155,163.421097,-19.499481,-0.043964,0.887271,0.347474,1.736046,155.791672,174.789490,-9.124712,-18.143150,-8.123614,7.704446,20.023369,-24.403063,-15.470462,166.794678,-22.928684,9.128027,18.628124,-21.339565,-20.819279,165.297714,-18.497292,-77.454918,99.804138,179.928299,6.000534,18.375582,-27.165295,-23.878067,163.002029,-15.233088,82.869461,210.822845,174.436356,8.014682,23.088943,-24.701468,-11.973212,158.588516,-21.326694,84.577980,101.506569,177.332306,-75.921211,209.538147,177.514603,-0.023671,172.216873,-13.582600,4.106683,164.372772,-10.579771,,,,,,,,,,,,,,,,,,
14,0.233333,13.655631,35.734020,2.215422,-18.034788,163.422974,-19.492025,-0.042856,0.886155,0.347052,1.736398,155.792511,174.789993,-9.123405,-18.146000,-8.129983,7.705389,20.022951,-24.401451,-15.478036,166.796570,-22.924150,9.129177,18.627781,-21.337868,-20.822392,165.299133,-18.487537,-77.455368,99.804596,179.926819,6.001806,18.375734,-27.163876,-23.877630,163.003296,-15.220119,82.869736,210.823227,174.437576,8.015439,23.088125,-24.699711,-11.977694,158.591431,-21.323984,84.577866,101.506821,177.334290,-75.920242,209.540009,177.515823,-0.020771,172.216125,-13.591385,4.108664,164.369171,-10.590755,,,,,,,,,,,,,,,,,,
15,0.250000,13.673276,35.772594,2.193633,-18.040094,163.423706,-19.482889,-0.040530,0.887873,0.347176,1.736051,155.793930,174.790009,-9.208570,-18.236580,-8.185014,7.717756,20.031748,-24.394577,-15.485361,166.797241,-22.916582,9.158695,18.653532,-21.321392,-20.826704,165.300171,-18.476212,-77.455833,99.805702,179.925400,6.004202,18.375586,-27.162903,-23.879889,163.004486,-15.206769,82.867691,210.825043,174.431961,8.018234,23.088205,-24.697790,-11.985287,158.591492,-21.319544,84.578285,101.507477,177.333023,-75.919930,209.540939,177.522858,-0.016342,172.212280,-13.603729,4.113853,164.363449,-10.603887,,,,,,,,,,,,,,,,,,
