Format Version,1.22,Take Name,AR2_stand_000,Capture Frame Rate,240.000000,Export Frame Rate,60.000000,Capture Start Time,2021-03-22 11.13.40.277 AM,Total Frames in Take,80273,Total Exported Frames,20069,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 01,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 02,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03,RigidBody 03
,,"751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","751B74DC4DA011E942374A447B10C986","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","5CDD43C6912211E942374A447B10D786","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986","900EF9F59C3511E942374A447B10D986"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1642,27.366667,-0.332882,2.861844,-5.518720,-4.148048,165.296783,-20.315540,-0.331861,0.060948,0.183515,-2.594485,156.767166,175.565918,37.588921,67.169258,133.017380,4.615795,10.337524,-12.691082
1643,27.383333,-0.328862,2.877864,-5.428225,-4.233367,165.296829,-20.238060,-0.330855,0.060260,0.183555,-2.594125,156.767792,175.564194,37.234329,67.072372,133.434372,4.610541,10.341707,-12.665796
1644,27.400000,-0.360494,2.870903,-5.348069,-4.306133,165.300201,-20.162712,-0.331463,0.060796,0.183742,-2.594599,156.768173,175.563431,36.674931,67.051651,134.038315,4.603646,10.350121,-12.644686
1645,27.416667,-0.308901,2.829356,-5.298748,-4.370029,165.312210,-20.091162,-0.331680,0.060375,0.183338,-2.594365,156.767517,175.565262,36.521236,67.024208,134.274033,4.595076,10.361801,-12.627880
1646,27.433333,-0.264481,2.809310,-5.246624,-4.423585,165.331772,-20.021139,-0.330963,0.060439,0.183333,-2.594668,156.767105,175.565155,36.363922,67.051651,134.488312,4.578188,10.372016,-12.619390
1647,27.450000,-0.209621,2.745331,-5.234700,-4.470050,165.350311,-19.954828,-0.329697,0.061851,0.183181,-2.594764,156.767883,175.566391,36.027142,67.141632,134.929565,4.563725,10.390417,-12.611082
1648,27.466667,-0.176119,2.712860,-5.220522,-4.511223,165.364273,-19.890579,-0.330629,0.060862,0.182998,-2.594794,156.768539,175.565140,35.895134,67.170135,135.142715,4.556042,10.402266,-12.599288
1649,27.483333,-0.200748,2.674010,-5.241121,-4.547776,165.375717,-19.827608,-0.331029,0.061756,0.183232,-2.594584,156.768005,175.564056,-148.780121,-68.498283,39.116386,4.547963,10.415004,-12.581383
1650,27.500000,-0.181489,2.647228,-5.255216,-4.581913,165.385727,-19.766493,-0.330611,0.060236,0.183027,-2.593444,156.768616,175.563309,35.799210,67.110306,135.332642,4.542560,10.432439,-12.565072
1651,27.516667,-0.180480,2.628120,-5.287430,-4.616429,165.394302,-19.706743,-0.330895,0.061422,0.183287,-2.594223,156.768143,175.566345,35.558136,67.157509,135.716049,4.523937,10.452186,-12.546356
1652,27.533333,-0.203578,2.641423,-5.340328,-4.654603,165.399811,-19.648169,-0.330693,0.061306,0.183591,-2.594007,156.767761,175.563446,35.533909,67.187721,135.855850,4.502674,10.469646,-12.528703
1653,27.550000,-0.242330,2.669426,-5.412352,-4.697091,165.397003,-19.590769,-0.329269,0.061899,0.183054,-2.594342,156.768036,175.566177,35.560741,67.163208,135.936783,4.484338,10.490160,-12.505594
1654,27.566667,-0.306407,2.733799,-5.485658,-4.744668,165.385574,-19.533369,-0.332089,0.060516,0.183552,-2.594730,156.767883,175.561829,35.359669,67.208313,136.303375,4.462825,10.510684,-12.482584
1655,27.583333,-0.385217,2.826333,-5.557005,-4.795820,165.368225,-19.476171,-0.328932,0.060259,0.182607,-2.593857,156.767685,175.567154,35.180420,67.208862,136.605972,4.444690,10.520802,-12.458401
1656,27.600000,-0.458124,2.915790,-5.632947,-4.849592,165.346710,-19.420847,-0.330817,0.060242,0.183209,-2.594398,156.766998,175.565323,35.133606,67.121475,136.776138,4.430113,10.529387,-12.432622
1657,27.616667,-0.527365,3.028405,-5.683694,-4.904267,165.324585,-19.366682,-0.331693,0.060709,0.183360,-2.594842,156.767136,175.564270,35.241856,67.101730,136.765320,4.419911,10.543805,-12.408825
1658,27.633333,-0.601039,3.142697,-5.739861,-4.959128,165.300995,-19.312775,-0.330797,0.060259,0.182533,-2.594460,156.766907,175.566788,35.000145,67.038017,137.069702,4.411458,10.563732,-12.385371
1659,27.650000,-0.677726,3.259494,-5.791637,-5.012077,165.276855,-19.259386,-0.329065,0.060561,0.183105,-2.593975,156.767136,175.566391,34.947136,67.009453,137.176514,4.394134,10.572507,-12.369775
1660,27.666667,-0.753625,3.360951,-5.843300,-5.062831,165.251511,-19.204548,-0.330059,0.059213,0.183086,-2.593647,156.766434,175.565186,34.944683,67.001831,137.235352,4.374568,10.578022,-12.353539
1661,27.683333,-0.819209,3.432290,-5.886004,-5.105428,165.228745,-19.151670,-0.328732,0.059564,0.183040,-2.593632,156.767502,175.566284,34.930290,67.017441,137.379639,4.361395,10.586493,-12.336508
1662,27.700000,-0.898224,3.480370,-5.950503,-5.143936,165.206833,-19.095131,-0.329738,0.059405,0.182772,-2.593364,156.767822,175.566177,34.895779,67.001961,137.448410,4.351833,10.594328,-12.325378
1663,27.716667,-0.965726,3.500717,-6.015466,-5.173469,165.191132,-19.037685,-0.326472,0.059232,0.182721,-2.592868,156.768433,175.568466,34.647263,66.983299,137.737732,4.341862,10.604341,-12.315907
1664,27.733333,-1.000070,3.480869,-6.083783,-5.196642,165.185089,-18.976931,-0.329015,0.058446,0.183162,-2.594240,156.767914,175.565781,34.639980,66.950783,137.794769,4.330904,10.613743,-12.304804
1665,27.750000,-1.038833,3.462858,-6.145544,-5.208101,165.182388,-18.915579,-0.331436,0.059934,0.183500,-2.594515,156.767395,175.564896,34.675407,66.967865,137.817230,4.320134,10.624899,-12.293574
1666,27.766667,-1.063763,3.378826,-6.210615,-5.210988,165.174896,-18.851009,-0.328099,0.059281,0.183024,-2.593088,156.767731,175.567215,-150.173157,-68.352524,36.151203,4.313101,10.639386,-12.280302
1667,27.783333,-1.095870,3.310091,-6.276048,-5.209347,165.168976,-18.787838,-0.329303,0.060765,0.183130,-2.594063,156.768982,175.565155,34.657967,67.079636,138.031891,4.304919,10.648525,-12.266832
1668,27.800000,-1.082172,3.203439,-6.353446,-5.204976,165.164154,-18.724756,-0.330341,0.060321,0.183304,-2.594782,156.767792,175.565018,34.629086,67.079582,138.112549,4.295828,10.652732,-12.254331
1669,27.816667,-1.092980,3.117504,-6.430291,-5.196713,165.163635,-18.663137,-0.329497,0.059726,0.183046,-2.594776,156.768158,175.566498,34.459099,67.029373,138.291458,4.291155,10.662307,-12.241521
1670,27.833333,-1.062946,3.043885,-6.504862,-5.190773,165.163605,-18.605719,-0.330519,0.059816,0.183432,-2.595695,156.767517,175.565384,34.523403,67.003792,138.296585,4.291420,10.669530,-12.229754
1671,27.850000,-1.035986,2.971759,-6.574796,-5.184377,165.160080,-18.546902,-0.329855,0.059870,0.182527,-2.593537,156.767456,175.569748,34.558002,66.994438,138.330719,4.286578,10.674689,-12.219812
1672,27.866667,-1.021859,2.931739,-6.631706,-5.180532,165.153458,-18.490774,-0.331118,0.061875,0.183515,-2.594207,156.767868,175.566437,34.671764,66.983009,138.216080,4.284680,10.682381,-12.208133
1673,27.883333,,,,,,,,,,,,,,,,,,
1674,27.900000,,,,,,,,,,,,,,,,,,
1675,27.916667,-0.873282,2.905735,-6.774507,-5.179990,165.146820,-18.347853,-0.333148,0.062209,0.183768,-2.594948,156.768173,175.564774,34.750149,66.950401,138.331284,4.282065,10.692619,-12.172967
1676,27.933333,-0.827587,2.930652,-6.816825,-5.180949,165.146347,-18.304317,-0.334455,0.062431,0.183948,-2.595070,156.767654,175.563446,34.762650,66.927536,138.355255,4.282523,10.694737,-12.165643
1677,27.950000,-0.792825,2.954057,-6.845936,-5.181519,165.147156,-18.267675,-0.331687,0.062426,0.183403,-2.594448,156.768036,175.567871,-150.046448,-68.154442,35.735573,4.280125,10.696558,-12.159290
1678,27.966667,-0.773735,2.988845,-6.860947,-5.180626,165.146362,-18.235025,-0.335457,0.061163,0.183992,-2.596152,156.766815,175.564896,-150.021912,-68.149010,35.716030,4.278073,10.699085,-12.153001
1679,27.983333,-0.769075,3.020936,-6.867427,-5.174803,165.143005,-18.205797,-0.332048,0.062810,0.184207,-2.594122,156.767029,175.569229,-149.987808,-68.145233,35.709274,4.275282,10.700610,-12.146933
1680,28.000000,-0.788200,3.048029,-6.860484,-5.162386,165.138046,-18.179987,-0.331924,0.062650,0.183709,-2.594114,156.767258,175.570755,-149.921585,-68.159554,35.744274,4.272412,10.702150,-12.144356
1681,28.016667,-0.807123,3.049521,-6.855109,-5.141043,165.131668,-18.154991,-0.333106,0.062990,0.184625,-2.594601,156.766922,175.568924,-149.830338,-68.181541,35.796787,4.269393,10.704179,-12.144223
1682,28.033333,-0.834370,3.041418,-6.850781,-5.116590,165.124985,-18.136324,-0.332704,0.062714,0.184153,-2.593620,156.767181,175.570419,-149.746140,-68.201424,35.850189,4.267180,10.706186,-12.143368
1683,28.050000,-0.859747,3.033152,-6.850038,-5.086326,165.114868,-18.121655,-0.337114,0.063367,0.184372,-2.595120,156.767014,175.566284,35.167133,66.939461,138.219315,4.271200,10.711019,-12.140757
1684,28.066667,-0.916653,3.000884,-6.856541,-5.045887,165.097824,-18.106298,-0.333407,0.063788,0.184271,-2.593743,156.767822,175.569626,35.222870,66.945953,138.193893,4.271408,10.711624,-12.139789
1685,28.083333,-0.977680,2.970643,-6.864988,-5.005051,165.080704,-18.094425,-0.335966,0.065913,0.184829,-2.594571,156.767303,175.568115,35.270851,66.946991,138.160324,4.271939,10.710979,-12.140133
1686,28.100000,-1.041368,2.937251,-6.868484,-4.957323,165.060974,-18.084898,-0.333738,0.065192,0.184416,-2.593095,156.766922,175.571899,35.338387,66.952164,138.099823,4.272485,10.709617,-12.141570
1687,28.116667,-1.091795,2.893322,-6.868294,-4.907004,165.040451,-18.073814,-0.334417,0.062915,0.184454,-2.593168,156.766968,175.571259,35.385849,66.950195,138.063080,4.272604,10.707397,-12.142484
1688,28.133333,-1.163518,2.886743,-6.863829,-4.860010,165.021942,-18.068357,-0.335675,0.064426,0.184392,-2.593687,156.766693,175.567642,35.428535,66.958145,138.030029,4.273441,10.705320,-12.143205
1689,28.150000,-1.218339,2.879575,-6.866844,-4.810015,165.001984,-18.057976,-0.335429,0.065120,0.184751,-2.594034,156.766922,175.569565,35.461727,66.948814,138.009338,4.276371,10.703686,-12.143016
1690,28.166667,-1.261912,2.875840,-6.882575,-4.763059,164.984192,-18.051170,-0.334526,0.064509,0.184726,-2.594140,156.764740,175.571594,35.505680,66.933357,137.973557,4.279209,10.700910,-12.142448
1691,28.183333,-1.337236,2.886986,-6.898314,-4.713196,164.964325,-18.042027,-0.332853,0.064288,0.184247,-2.593539,156.765701,175.573242,35.535934,66.915573,137.954376,4.283348,10.698238,-12.141351
1692,28.200000,-1.383625,2.894361,-6.904052,-4.661082,164.944992,-18.031115,-0.333259,0.065871,0.185102,-2.594460,156.765762,175.571686,35.571552,66.895065,137.927872,4.286460,10.694860,-12.140014
1693,28.216667,-1.427388,2.924147,-6.901395,-4.612372,164.928360,-18.023180,-0.330990,0.065211,0.184382,-2.594048,156.766052,175.573822,35.605785,66.864120,137.902603,4.290193,10.691314,-12.137173
1694,28.233333,-1.478590,2.937485,-6.887161,-4.556983,164.912262,-18.011805,-0.334131,0.063693,0.185005,-2.594566,156.765488,175.570496,35.624325,66.830139,137.903702,4.295062,10.687618,-12.134071
1695,28.250000,-1.533373,2.957446,-6.890350,-4.502211,164.898193,-18.001112,-0.331019,0.061923,0.183882,-2.593326,156.766266,175.570648,35.619232,66.794357,137.930099,4.303032,10.684607,-12.131098
1696,28.266667,-1.560525,2.939326,-6.902794,-4.443587,164.883331,-17.987001,-0.329320,0.062850,0.184302,-2.593456,156.766479,175.570786,35.873276,66.754921,137.681061,4.312447,10.678492,-12.128592
1697,28.283333,-1.597484,2.945618,-6.900672,-4.384835,164.870590,-17.972300,-0.328685,0.062688,0.184043,-2.593270,156.767029,175.570419,-148.880920,-67.985092,36.484226,4.319929,10.675581,-12.125776
1698,28.300000,-1.631004,2.930505,-6.910785,-4.317627,164.855469,-17.954454,-0.330498,0.061139,0.184248,-2.593028,156.766617,175.567047,-148.952011,-67.951843,36.423786,4.332030,10.672512,-12.125039
1699,28.316667,-1.670793,2.926359,-6.908396,-4.250626,164.843536,-17.938078,-0.331303,0.057673,0.184040,-2.593056,156.766159,175.565552,-148.906555,-67.934044,36.450062,4.347076,10.672374,-12.124543
1700,28.333333,-1.679799,2.895778,-6.918734,-4.180471,164.831009,-17.916191,-0.330582,0.058792,0.184162,-2.592897,156.766327,175.564606,-149.020752,-67.976234,36.292717,4.363262,10.668830,-12.128734
1701,28.350000,-1.681266,2.826215,-6.908606,-4.105598,164.822708,-17.896076,-0.327660,0.057423,0.183705,-2.591805,156.766525,175.566315,35.854008,66.754684,137.759201,4.378492,10.668227,-12.136616
1702,28.366667,-1.663340,2.786275,-6.893847,-4.029257,164.819229,-17.876295,-0.330911,0.058523,0.183699,-2.592791,156.765152,175.566132,36.097645,66.766289,137.494354,4.385165,10.668081,-12.147772
1703,28.383333,-1.624782,2.700751,-6.877920,-3.949298,164.821701,-17.858051,-0.330302,0.057931,0.183965,-2.592497,156.766434,175.562302,36.287003,66.840790,137.300537,4.392186,10.673310,-12.161198
1704,28.400000,-1.565395,2.634188,-6.853205,-3.867082,164.828690,-17.837343,-0.324159,0.050477,0.184282,-2.591543,156.765671,175.558136,36.463871,66.925323,137.121307,4.400386,10.679872,-12.174858
1705,28.416667,-1.506332,2.550354,-6.842246,-3.787735,164.839493,-17.820227,-0.316327,0.041615,0.184500,-2.589005,156.765518,175.548538,36.809269,67.005890,136.783798,4.416477,10.684291,-12.189396
1706,28.433333,-1.440115,2.484493,-6.803201,-3.705108,164.848145,-17.800636,-0.284269,0.002487,0.190731,-2.569250,156.751770,175.523895,-147.893890,-68.374992,37.445389,4.429767,10.684165,-12.204411
1707,28.450000,-1.370077,2.393793,-6.784363,-3.623988,164.857513,-17.782850,-0.281822,-0.001149,0.190831,-2.569464,156.753387,175.518692,36.983860,67.175430,136.650162,4.449679,10.685515,-12.224255
1708,28.466667,-1.329064,2.336555,-6.737709,-3.545003,164.865372,-17.763428,-0.334566,0.062611,0.182529,-2.594668,156.769318,175.566284,37.136093,67.308403,136.481720,4.468379,10.690774,-12.244992
1709,28.483333,-1.259620,2.262513,-6.704283,-3.464098,164.880508,-17.746809,-0.282018,-0.001327,0.190295,-2.569355,156.753082,175.520782,37.341152,67.438347,136.210983,4.475884,10.694238,-12.272345
1710,28.500000,-1.170738,2.189175,-6.678162,-3.388145,164.898209,-17.732042,-0.282187,0.000243,0.190702,-2.569237,156.753052,175.521332,37.569618,67.506538,135.970459,4.481004,10.699425,-12.299026
1711,28.516667,-1.120698,2.158249,-6.647078,-3.317181,164.915955,-17.717340,-0.281301,-0.002402,0.190635,-2.569009,156.753494,175.518539,37.687756,67.678261,135.821793,4.491869,10.705690,-12.328081
1712,28.533333,-1.052185,2.098991,-6.606552,-3.248734,164.932983,-17.705709,-0.281484,0.001859,0.191050,-2.568642,156.753540,175.524216,38.038448,67.844879,135.469330,4.505202,10.702878,-12.359891
1713,28.550000,-1.029210,2.084270,-6.537735,-3.182186,164.950424,-17.692604,-0.280617,0.000597,0.190781,-2.569164,156.752640,175.522919,38.132751,67.913109,135.321838,4.520552,10.705353,-12.390018
1714,28.566667,-0.987245,2.059007,-6.490588,-3.117917,164.966400,-17.681374,-0.282726,0.002830,0.190601,-2.568276,156.751785,175.529556,38.274593,67.968109,135.049271,4.539151,10.709370,-12.422240
1715,28.583333,-0.986607,2.061897,-6.427933,-3.053388,164.981949,-17.670135,-0.281237,0.003142,0.190545,-2.569594,156.753616,175.523804,38.426701,68.068977,134.852707,4.558790,10.714709,-12.452710
1716,28.600000,-0.936900,2.032892,-6.356710,-2.988951,164.998520,-17.660242,-0.281797,0.000174,0.190348,-2.569328,156.754410,175.519470,38.613487,68.174500,134.581039,4.568180,10.714872,-12.484418
1717,28.616667,-0.914355,2.012447,-6.298253,-2.925375,165.014832,-17.646233,-0.281365,-0.001183,0.190756,-2.569407,156.754166,175.517761,38.909500,68.300423,134.280029,4.581990,10.715445,-12.515728
1718,28.633333,-0.888719,1.972093,-6.248486,-2.860482,165.028275,-17.631872,-0.278830,-0.000655,0.190552,-2.568938,156.754349,175.518906,-145.842133,-69.777748,39.932148,4.590909,10.716046,-12.542693
1719,28.650000,-0.886674,1.929789,-6.203190,-2.790939,165.042603,-17.617041,-0.281505,0.000279,0.190403,-2.568700,156.753403,175.521500,39.276855,68.485451,133.810745,4.605939,10.718166,-12.573859
1720,28.666667,-0.826819,1.869713,-6.151461,-2.722160,165.059265,-17.604464,-0.280661,-0.000175,0.190397,-2.569453,156.753571,175.520752,39.407238,68.604691,133.582733,4.621273,10.718320,-12.606049
1721,28.683333,-0.820717,1.828564,-6.088193,-2.650857,165.075134,-17.589607,-0.283082,0.001449,0.191423,-2.569420,156.751587,175.522125,39.401005,68.693085,133.609085,4.642547,10.717960,-12.639702
1722,28.700000,-0.758052,1.735470,-6.037591,-2.580295,165.088516,-17.578588,-0.281634,0.001193,0.190403,-2.569579,156.753784,175.521881,39.819359,68.766602,133.076218,4.677053,10.719055,-12.674160
1723,28.716667,-0.737094,1.684299,-5.981895,-2.507012,165.099884,-17.565401,-0.280905,0.002933,0.190611,-2.569290,156.753143,175.523651,39.980362,68.866501,132.845322,4.698061,10.718682,-12.707535
1724,28.733333,-0.682953,1.596798,-5.930313,-2.436435,165.112488,-17.554802,-0.280176,0.002581,0.190496,-2.569701,156.754105,175.521957,40.037277,68.979897,132.725983,4.707472,10.713061,-12.740601
1725,28.750000,-0.643009,1.536967,-5.889761,-2.367688,165.124893,-17.542372,-0.280256,0.000521,0.190769,-2.568836,156.752991,175.522247,40.175816,69.079605,132.552383,4.732451,10.721926,-12.769673
1726,28.766667,-0.588461,1.451845,-5.868513,-2.301069,165.139389,-17.531713,-0.281561,0.002623,0.190988,-2.569097,156.753662,175.523239,40.271645,69.214478,132.454559,4.744685,10.720870,-12.796778
1727,28.783333,-0.540577,1.394725,-5.835520,-2.233506,165.153198,-17.521845,-0.280674,0.001729,0.190556,-2.569170,156.752945,175.526352,40.610107,69.273911,132.075073,4.760877,10.721749,-12.820731
1728,28.800000,-0.482181,1.326351,-5.822855,-2.168478,165.169617,-17.514219,-0.280462,0.001831,0.190314,-2.569576,156.753677,175.524979,40.800598,69.385094,131.784363,4.763085,10.718965,-12.850277
1729,28.816667,-0.420544,1.244044,-5.800828,-2.105732,165.187042,-17.503851,-0.280393,-0.000352,0.190681,-2.570816,156.752930,175.518066,41.009560,69.454880,131.545395,4.777915,10.727185,-12.876524
